taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Excitement_f1,Gratitude_f1,Joy_f1,Nervousness_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
ekman_basic_emotions,0,0.7746942615239887,0.27371891912351015,0.539617956504645,0.3958240442846809,0.0,0.0,0.7175925925925926,0.10256410256410256,0.8430021754894851,0.25287356321839083,0.0,0.14553490437981167,-0.0003447191535194246,0.5397766043240322,0.15001667756909354,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,1,0.7793979303857008,0.2818002236632822,0.5463129985593327,0.3958240442846809,0.0,0.0,0.7191358024691358,0.1391304347826087,0.8460426454644019,0.2682926829268293,0.0,0.13817669639015853,0.003150783750532101,0.544879010741852,0.16665078174556291,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,2,0.779868297271872,0.2809690311962846,0.5462993066952824,0.3958240442846809,0.0,0.0,0.7182828669988501,0.11428571428571428,0.8449584387423202,0.2892561983471074,0.0,0.1412980426620807,-0.013315490290131377,0.5522611687552368,0.16265362776999012,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,3,0.782925682031985,0.2755594688852307,0.5478241565815878,0.3958240442846809,0.0,0.0,0.7161741835147745,0.07207207207207207,0.8500717360114778,0.2905982905982906,0.0,0.140349219029008,0.010900130459367392,0.5428410645444568,0.1572850893051015,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,4,0.7883349012229539,0.2797490531265706,0.5608448019508264,0.3958240442846809,0.0,0.0,0.7312329832749903,0.05309734513274336,0.851598993891484,0.32231404958677684,0.0,0.14675265044532818,0.002671771785577704,0.5596683362352833,0.15587086528971478,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,5,0.8015051740357478,0.294931284328218,0.5859786948563268,0.3958240442846809,0.0,0.0,0.7477155343663091,0.10526315789473684,0.8627030887341546,0.3488372093023256,0.0,0.1379559814762317,-0.009604217005347132,0.5899172188763941,0.18209662091363168,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,6,0.8083254938852305,0.29750520357252774,0.5997872689611696,0.3958240442846809,0.0,0.0,0.7599527000394166,0.09090909090909091,0.8658209755226014,0.36585365853658536,0.0,0.15371450156783195,0.002052513185390911,0.5989641375657087,0.169908030175494,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,7,0.8078551269990593,0.2974817164160845,0.5998611093894348,0.3958240442846809,0.0,0.0,0.7602061038446294,0.0761904761904762,0.8661304736371761,0.3798449612403101,0.0,0.15201774429360013,0.0008483926416552748,0.5995213462464503,0.17154129245464889,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,8,0.8118532455315146,0.30491138549694347,0.6063118972025721,0.3958240442846809,0.0,0.0,0.7648456057007126,0.11650485436893204,0.8674870697342607,0.3855421686746988,0.0,0.14447453398571738,0.0032298469350969055,0.6050362246633266,0.18753018803597796,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,9,0.8191439322671684,0.3073282259161699,0.6190975991437584,0.3958240442846809,0.0,0.0,0.7692913385826772,0.10526315789473684,0.8733096085409253,0.4034334763948498,0.0,0.15279919862949254,-0.009125567420727015,0.622542116508049,0.18239952917501662,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,10,0.819379115710254,0.30977550191435077,0.6216995887508573,0.3958240442846809,0.0,0.0,0.769290724863601,0.12903225806451613,0.873481057898499,0.39662447257383965,0.0,0.14679911264889625,0.0016954037078228434,0.6210571275999371,0.19101760403864596,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,11,0.8146754468485419,0.3147711127481702,0.6103937644442403,0.3958240442846809,0.0,0.0,0.7607410327158061,0.16216216216216217,0.8700142450142451,0.4104803493449782,0.0,0.1391246314626281,-0.0013146745878658509,0.6109052973620717,0.2040324159627957,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,12,0.8142050799623707,0.3107624902178235,0.6103861287143678,0.3958240442846809,0.0,0.0,0.7637362637362637,0.1590909090909091,0.8685102586975915,0.384,0.0,0.15317572056807485,0.001769366136342471,0.6096955372150528,0.18609146369239968,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,13,0.823612417685795,0.3197740040836477,0.6267542644092265,0.3958240442846809,0.0,0.0,0.7765076862435948,0.1797752808988764,0.87362442314519,0.4085106382978723,0.0,0.15190495682208974,-0.010415090353930963,0.6306015823061075,0.19793659756875032,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,14,0.8210253998118533,0.3214034905917499,0.6228036222920261,0.3958240442846809,0.0,0.0,0.771585557299843,0.1797752808988764,0.8716853532657056,0.42677824267782427,0.0,0.13800121256615183,-0.005972972379396234,0.6250432287302877,0.21276396289556587,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,15,0.8264346190028222,0.31764143414681595,0.6312980707943661,0.3958240442846809,0.0,0.0,0.7743974713551955,0.10752688172043011,0.8772799716663715,0.4642857142857143,0.0,0.14837980836976009,-0.008217534368685447,0.6343031968428285,0.19875248078963656,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,16,0.8330197554092192,0.3320150029758758,0.6438347265529165,0.3958240442846809,0.0,0.0,0.7811634349030471,0.20224719101123595,0.8819787985865725,0.45871559633027525,0.0,0.1374916446700392,-0.0064287680461564385,0.6461098045333804,0.22553214366418492,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,17,0.8306679209783632,0.3414291725656626,0.6410167832831888,0.3958240442846809,0.0,0.0,0.7766837337534462,0.24489795918367346,0.8799432523497074,0.48847926267281105,0.0,0.14781140084069896,0.0072143719063805,0.6384081250187486,0.22720061253573556,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,18,0.837958607714017,0.3316633949605045,0.6543639979588989,0.3958240442846809,0.0,0.0,0.7886435331230284,0.1728395061728395,0.885274880678805,0.4748858447488584,0.0,0.14954284402877147,0.003171126727638035,0.653264455606651,0.21414429833769816,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,19,0.8398400752587017,0.33484758434378964,0.658800068995982,0.3958240442846809,0.0,0.0,0.7919621749408984,0.19047619047619047,0.8866088802405803,0.4748858447488584,0.0,0.14952836211314072,-0.01371690413862655,0.6634169464758589,0.21790170768199382,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,20,0.8346660395108184,0.32397987833403435,0.6440297008806384,0.3958240442846809,0.0,0.0,0.7773795300677021,0.16901408450704225,0.8851018973998594,0.43636363636363634,0.0,0.15479903789048113,-0.006998274686043989,0.6465035660261246,0.20016640778696987,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,21,0.8330197554092192,0.33016390969273457,0.6408842819593887,0.3958240442846809,0.0,0.0,0.7776,0.1891891891891892,0.8821359564377306,0.4622222222222222,0.0,0.15181214787295594,0.007055219121753108,0.6383326394817463,0.21027389318594553,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,22,0.8301975540921919,0.3462697496090104,0.6360538091402649,0.3958240442846809,0.0,0.0,0.7692307692307693,0.2682926829268293,0.8795774647887324,0.5067873303167421,0.0,0.15689215779279642,0.007003178298598693,0.6334870536280776,0.2246184679298384,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,23,0.8341956726246472,0.34254276562451824,0.6443770110861436,0.3958240442846809,0.0,0.0,0.7772020725388601,0.225,0.8820837733192538,0.5135135135135135,0.0,0.15915584161489088,0.01459623722903735,0.6391093657752617,0.2180985884017233,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,24,0.8297271872060207,0.33670742843023044,0.6377449188877425,0.3958240442846809,0.0,0.0,0.7753510140405616,0.23529411764705882,0.8780141843971632,0.4682926829268293,0.0,0.15507255614756207,-0.0077040129588891865,0.6405144006040232,0.21497097011609193,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,25,0.8304327375352775,0.3474417026257316,0.641415544700076,0.3958240442846809,0.0,0.0,0.7756385068762279,0.29473684210526313,0.8795737122557726,0.48214285714285715,0.0,0.14707028743563177,-0.0035734763659044833,0.6426923750531809,0.234921368359504,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,26,0.8240827845719662,0.3340626475981474,0.626199980408226,0.3958240442846809,0.0,0.0,0.7673501577287066,0.2127659574468085,0.8746014877789585,0.48372093023255813,0.0,0.15040645622133597,0.01412598837438734,0.620844027549308,0.21616947624152089,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,27,0.8238476011288806,0.33496108873515423,0.6270324198387838,0.3958240442846809,0.0,0.0,0.7673501577287066,0.23255813953488372,0.8747338537970192,0.4700854700854701,0.0,0.15723977979556927,0.001969389039650994,0.626296452167604,0.2108800399910601,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,28,0.8316086547507056,0.3388667294317112,0.642629805034337,0.3958240442846809,0.0,0.0,0.7802371541501977,0.24444444444444444,0.8804251550044287,0.4669603524229075,0.0,0.1482710506607653,-0.004004415022244826,0.6440551559150811,0.2237750389003552,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,29,0.8280809031044214,0.33162882931158294,0.6359333524778921,0.3958240442846809,0.0,0.0,0.775623268698061,0.20618556701030927,0.8787234042553191,0.4608695652173913,0.0,0.16725562804414515,0.014058432104623708,0.6307421662936307,0.19738734574858405,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,30,0.8334901222953904,0.3313269467872155,0.6482963071316876,0.3958240442846809,0.0,0.0,0.7862176977290525,0.1875,0.8819345661450925,0.4636363636363636,0.0,0.14849589400835486,-0.0027340183536988007,0.6492552497164265,0.21471540946468973,,,,,,,,,,,,,,,,,,,,,
