taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Embarrassment_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Love_f1,Nervousness_f1,Nostalgia_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
ekman_basic_emotions,15,0.6548001837390905,0.4348501853438534,0.4932200225124188,0.6951443955909257,0.31,0.2,0.7759841404701218,0.34498834498834496,0.3942307692307692,0.7018081520073552,0.31693989071038253,0.13728384575047106,-0.0020569717844745247,0.4942603147752152,0.34491801055033366,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,16,0.6527331189710611,0.4456742055443141,0.4930628987082876,0.6951443955909257,0.3269230769230769,0.22580645161290322,0.7702702702702703,0.37528604118993136,0.41196777905638665,0.6959523062441167,0.31351351351351353,0.13814354326429948,0.004660516078604292,0.4906892477584599,0.35682352887949975,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,17,0.6476802939825448,0.43327777415045016,0.48633300786683775,0.6951443955909257,0.3427230046948357,0.24615384615384617,0.7701441899915182,0.35827664399092973,0.3923900118906064,0.6944010009383798,0.22885572139303484,0.13695972312759688,0.00057537708578219,0.4860372854979668,0.3433420883862905,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,18,0.6433164905833716,0.4231688432038824,0.4819062988068688,0.6951443955909257,0.3356643356643357,0.20253164556962025,0.7695787390443879,0.33636363636363636,0.42093023255813955,0.6849921011058452,0.21212121212121213,0.13315683197058978,-0.0012323127122522836,0.48254396645503794,0.3345611085481303,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,19,0.6403307303628847,0.4252713226645923,0.480255939725475,0.6951443955909257,0.34545454545454546,0.20588235294117646,0.7692740574001126,0.3093681917211329,0.4279176201372998,0.6797680412371134,0.23923444976076555,0.13396297155681372,0.002286225932915347,0.4790649645380377,0.33636939477223393,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,20,0.6366559485530546,0.428004230971195,0.4760972833098051,0.6951443955909257,0.35526315789473684,0.19753086419753085,0.7600341588385995,0.31042128603104213,0.4214123006833713,0.681367849153084,0.27,0.13397677828919005,-0.004142451573291206,0.4782585719094499,0.3395145133650806,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,21,0.6380339917317409,0.4345457715528592,0.4777573241690226,0.6951443955909257,0.3576158940397351,0.23376623376623376,0.7573863636363637,0.31223628691983124,0.4186046511627907,0.6867007672634271,0.2755102040816326,0.133882242664373,0.003867726717001887,0.47572958949538036,0.3471393195001506,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,22,0.6256316031235646,0.4249710598032478,0.45987670927030966,0.6951443955909257,0.35320088300220753,0.22784810126582278,0.7514285714285714,0.2958057395143488,0.38434982738780205,0.6709021601016518,0.2912621359223301,0.12965225105560654,-0.006001308018408672,0.4630988186351277,0.33931128000942207,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,23,0.629536058796509,0.42503599539311104,0.4652908519180172,0.6951443955909257,0.336283185840708,0.23076923076923078,0.7530548451264564,0.3217391304347826,0.41013824884792627,0.6732673267326733,0.25,0.13324298604662435,-0.004665976601029185,0.4677742050238402,0.3366491469340249,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,24,0.6254019292604501,0.4222461616619814,0.45715179967986525,0.6951443955909257,0.3287671232876712,0.21951219512195122,0.7422857142857143,0.33031674208144796,0.4088785046728972,0.6710608913998745,0.2549019607843137,0.13669589789121486,0.0028509135855416287,0.4555997616443651,0.3307644004855942,,,,,,,,,,,,,,,,,,,,,,,,,
