layer,taxonomy,mean_corr,std_corr,shuffle_corr,lexical_partial,complex_partial,noise_ceiling
6,ekman_basic_emotions,0.0030978595292945814,0.012954292011266855,0.002225608173728455,0.004562606852453309,,0.9996616751036004
6,plutchik_wheel,0.026748564121632894,0.020151171686593944,-0.0026535996375729935,0.025350137504315175,,0.9996616751036004
6,go_emotions,0.010708551664702103,0.016573287899663357,0.004933880044111902,0.012301751574922016,0.010144685866600299,0.9996616751036004
7,ekman_basic_emotions,0.009502371204885224,0.014657338933328755,-0.0001263013072473066,0.009428362972777785,,0.9998295122514874
7,plutchik_wheel,0.031141860659494182,0.020707643113392602,-0.005888471064799322,0.0295646442132375,,0.9998295122514874
7,go_emotions,0.02458341793516337,0.017379705642463217,0.004037892758064513,0.02346035172579684,0.019815404478468,0.9998295122514874
8,ekman_basic_emotions,0.0016093654874368938,0.013588009444656575,-0.00033723054253943644,0.0009543634732825751,,0.999912409279986
8,plutchik_wheel,0.025874107372790067,0.020629995398783026,0.0012551411916229924,0.023859362669243732,,0.999912409279986
8,go_emotions,0.03342639606076097,0.01694984574255722,0.0006021014983922611,0.0301578660059034,0.03094957366756498,0.999912409279986
9,ekman_basic_emotions,-0.0012434930833942854,0.012316612030256364,-0.0007316608418625093,-0.0023975931977685346,,0.9999594661754068
9,plutchik_wheel,0.03698211845536683,0.02147278005718939,0.0019525110137489287,0.035968218755858615,,0.9999594661754068
9,go_emotions,0.03523952624462268,0.016897945577317608,0.003836004871540568,0.031688909491465106,0.03243055908150507,0.9999594661754068
10,ekman_basic_emotions,0.0024779026833851386,0.014382145598102412,-0.0026537910122744453,0.0019391822120282593,,0.9999721044321833
10,plutchik_wheel,0.03358132300375853,0.02558699239614632,-0.0013194857087948512,0.03239468429170769,,0.9999721044321833
10,go_emotions,0.03254315544325753,0.019754195884842524,-0.0025946556079775125,0.029689587604907305,0.03105918680612061,0.9999721044321833
11,ekman_basic_emotions,0.0021446607245201145,0.010391892996470926,-0.0015637723112085834,0.0015108152849917919,,0.9999836600209403
11,plutchik_wheel,0.0329761255291373,0.02067863038479166,-0.001409101369953203,0.031792561003664746,,0.9999836600209403
11,go_emotions,0.023546923159512838,0.016472331817920904,0.0007546209737039136,0.022149210504607865,0.022363484982529273,0.9999836600209403
12,ekman_basic_emotions,0.0014695361306411648,0.012791034663231641,0.0013846680664051658,0.0003001119343287088,,0.9999748660663631
12,plutchik_wheel,0.04373869323195359,0.019157217448195173,0.0012256410475924044,0.04179266806366625,,0.9999748660663631
