taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Nervousness_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
go_emotions,18,0.3662900188323917,0.15199028027266684,0.2304397481135355,0.6113648400716499,,,,0.18181818181818182,0.49623464130003964,0.16666666666666666,,0.043144943972254844,0.006581113949455736,0.22534163312925987,0.11375321227048613,0.3015075376884422,0.14814814814814814,0.0,0.18386491557223264,0.4616780045351474,0.03636363636363636,0.21890547263681592,0.0,0.0,0.09230769230769231,0.3480278422273782,0.23953823953823955,0.0,0.15625,0.0,0.16172506738544473,0.07407407407407407,0.0,0.0970873786407767,0.13157894736842105,,
go_emotions,19,0.3524011299435028,0.15177104635164165,0.2168484731490148,0.6113648400716499,,,,0.09375,0.4729458917835671,0.2,,0.04188629681610148,0.0013600239518807478,0.215781917773689,0.11468863160017773,0.31230283911671924,0.16666666666666666,0.0,0.17667844522968199,0.45258818140174073,0.10714285714285714,0.20642978003384094,0.0,0.0,0.23684210526315788,0.32019704433497537,0.23006134969325154,0.0,0.1694915254237288,0.0,0.14691943127962084,0.0,0.0,0.09615384615384616,0.10256410256410256,,
go_emotions,20,0.3721751412429379,0.14849046559515713,0.23737777375694838,0.6113648400716499,,,,0.13333333333333333,0.5037386855568674,0.0,,0.04153886448226542,-0.0008406438817895008,0.23801832898672146,0.11158678964600831,0.3411371237458194,0.0,0.0,0.2177858439201452,0.47015945330296127,0.03773584905660377,0.21843003412969283,0.2,0.0,0.11428571428571428,0.28433734939759037,0.23565891472868217,0.0,0.14084507042253522,0.0,0.16377171215880892,0.0,0.0,0.09523809523809523,0.25882352941176473,,
go_emotions,21,0.3724105461393597,0.15637048874869822,0.23721212728299854,0.6113648400716499,,,,0.08333333333333333,0.48327430145611966,0.16666666666666666,,0.040880820828483995,-0.002236392607381653,0.2389142139085966,0.1204122182396288,0.3354632587859425,0.07692307692307693,0.0,0.16538461538461538,0.4781420765027322,0.041666666666666664,0.24666666666666667,0.0,0.0,0.09375,0.34549878345498786,0.2632375189107413,0.0,0.2727272727272727,0.0,0.13526570048309178,0.0,0.0,0.12280701754385964,0.2857142857142857,,
go_emotions,22,0.3752354048964218,0.15687361615536358,0.24046568601044774,0.6113648400716499,,,,0.10344827586206896,0.4940047961630695,0.0,,0.04059914564108088,-0.0031432769354828084,0.2428456318723833,0.12119487906020097,0.3289902280130293,0.14814814814814814,0.0,0.16764132553606237,0.49466192170818507,0.04,0.20032840722495895,0.25,0.0,0.12307692307692308,0.29797979797979796,0.27218934911242604,0.0,0.15151515151515152,0.0,0.15647921760391198,0.0,0.0,0.12962962962962962,0.25,,
go_emotions,23,0.3794726930320151,0.17745735199894933,0.24167573126077102,0.6113648400716499,,,,0.13114754098360656,0.49883630721489525,0.16666666666666666,,0.04027859222802591,-0.0002509731299867859,0.24186600252306723,0.14293602149543436,0.31788079470198677,0.0,0.0,0.23161764705882354,0.48359550561797754,0.0392156862745098,0.21731748726655348,0.0,0.0,0.1694915254237288,0.3132530120481928,0.29107981220657275,0.6666666666666666,0.1724137931034483,0.0,0.11578947368421053,0.0,0.0,0.07476635514018691,0.1917808219178082,,
go_emotions,24,0.3997175141242938,0.17459632382658075,0.2662441758436162,0.6113648400716499,,,,0.07142857142857142,0.527378640776699,0.2857142857142857,,0.03789804219300975,-0.0014796260865738535,0.2673282560688323,0.1420829471599458,0.37623762376237624,0.16,0.0,0.22385321100917432,0.4850111856823266,0.0,0.26024955436720143,0.18181818181818182,0.0,0.11267605633802817,0.35764705882352943,0.28659476117103233,0.0,0.1694915254237288,0.0,0.16172506738544473,0.0,0.0,0.07017543859649122,0.2857142857142857,,
go_emotions,25,0.417608286252354,0.20201860366152868,0.29080007165683514,0.6113648400716499,,,,0.2413793103448276,0.5375925204518893,0.2857142857142857,,0.042830780369151084,0.0030216120372538566,0.2886506498978738,0.16631105558719442,0.3698854337152209,0.3333333333333333,0.0,0.2808988764044944,0.5122838944494995,0.08333333333333333,0.2581699346405229,0.16666666666666666,0.0,0.10344827586206896,0.38235294117647056,0.2908545727136432,0.0,0.1694915254237288,0.0,0.19154929577464788,0.0,0.0,0.15,0.2894736842105263,,
go_emotions,26,0.4086629001883239,0.1729516843976092,0.2800363466031137,0.6113648400716499,,,,0.03389830508474576,0.5299610894941634,0.26666666666666666,,0.0407656536244655,-0.0010154013015600284,0.28076665707564447,0.1378036881942441,0.34056761268781305,0.08,0.0,0.2159090909090909,0.517304189435337,0.13043478260869565,0.25806451612903225,0.0,0.0,0.0821917808219178,0.4,0.3028485757121439,0.0,0.15384615384615385,0.0,0.1736842105263158,0.0,0.0,0.17543859649122806,0.3170731707317073,,
go_emotions,27,0.4171374764595104,0.17792501186897547,0.2867774150449259,0.6113648400716499,,,,0.0392156862745098,0.5511145272867025,0.16666666666666666,,0.040553431973720376,-0.0004773075004834085,0.2871176791236422,0.14317793660760944,0.34951456310679613,0.15384615384615385,0.0,0.2543352601156069,0.5153153153153153,0.09090909090909091,0.24242424242424243,0.0,0.0,0.0625,0.4047058823529412,0.28125,0.0,0.21333333333333335,0.10526315789473684,0.1631578947368421,0.15384615384615385,0.0,0.1111111111111111,0.23376623376623376,,
