taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Excitement_f1,Gratitude_f1,Joy_f1,Nervousness_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
go_emotions,0,0.27657572906867356,0.11295307731633307,0.15322556639904056,0.6308866494331672,,,,0.03389830508474576,0.4,0.0,,0.04139589714732731,0.0052267325498362065,0.1487764485555185,0.074647270918267,0.27672955974842767,0.1,0.0,0.13874788494077833,0.35578583765112265,0.05263157894736842,0.12824956672443674,0.0,0.0,0.0,0.2135523613963039,0.23617021276595745,0.07894736842105263,0.0,0.09836065573770492,0.12,0.0,0.12355212355212356,0.12834224598930483,,
go_emotions,1,0.28057384760112886,0.10747140753004154,0.15122347077846549,0.6308866494331672,,,,0.1,0.40372168284789645,0.0,,0.0415465121569113,-0.0013650799744968415,0.15238053913049224,0.0687825713081687,0.24036979969183359,0.0625,0.0,0.13838550247116968,0.3739565943238731,0.05,0.1423487544483986,0.0,0.0,0.0,0.182648401826484,0.23958333333333334,0.0547945205479452,0.0,0.08928571428571429,0.0392156862745098,0.0,0.0975609756097561,0.15,,
go_emotions,2,0.29656632173095016,0.1152770819995486,0.1612957323641295,0.6308866494331672,,,,0.0,0.42672919109026963,0.0,,0.04186668908522633,0.0003495122048360194,0.16100249249542967,0.07661814079319924,0.23824451410658307,0.12903225806451613,0.0,0.1419141914191419,0.3794037940379404,0.057971014492753624,0.16370106761565836,0.0,0.0,0.0,0.22319474835886213,0.23214285714285715,0.0547945205479452,0.0,0.08695652173913043,0.10526315789473684,0.0,0.13008130081300814,0.16666666666666666,,
go_emotions,3,0.30597365945437444,0.12221117714178374,0.1672914839482694,0.6308866494331672,,,,0.045454545454545456,0.44724770642201833,0.0,,0.04149791316517361,-0.0007937851689137219,0.1679519513491121,0.08420770813670542,0.27672955974842767,0.17142857142857143,0.0,0.13036020583190394,0.36904761904761907,0.0967741935483871,0.1575091575091575,0.0,0.0,0.0,0.23820224719101124,0.23644251626898047,0.06557377049180328,0.0,0.0970873786407767,0.10526315789473684,0.0,0.10084033613445378,0.1506849315068493,,
go_emotions,4,0.3085606773283161,0.12815538486840472,0.1665398357237146,0.6308866494331672,,,,0.0,0.44637462235649544,0.0,,0.04688713591998935,0.0072816930570707835,0.16042631787166137,0.08526613375096904,0.25908372827804105,0.15789473684210525,0.0,0.16040955631399317,0.3730625334045965,0.09090909090909091,0.1364522417153996,0.0,0.0,0.0,0.22327790973871733,0.23717948717948717,0.07272727272727272,0.0,0.12322274881516587,0.0,0.2222222222222222,0.12612612612612611,0.19047619047619047,,
go_emotions,5,0.30079962370649105,0.12748265055423277,0.16230493293374734,0.6308866494331672,,,,0.0,0.42818843355036385,0.0,,0.042583340476872206,0.001005756942952462,0.16146156708290849,0.088675405042197,0.2721518987341772,0.12121212121212122,0.0,0.15640599001663893,0.3815789473684211,0.10666666666666667,0.13610586011342155,0.0,0.0,0.0,0.1793103448275862,0.24472573839662448,0.06779661016949153,0.0,0.12264150943396226,0.05714285714285714,0.25,0.10619469026548672,0.174496644295302,,
go_emotions,6,0.3123236124176858,0.1408337723515325,0.1745773891792089,0.6308866494331672,,,,0.038461538461538464,0.4529165078154785,0.25,,0.04089925804605108,0.0014284444448357466,0.1733966321903787,0.10419605567386764,0.27848101265822783,0.10256410256410256,0.0,0.1497504159733777,0.3828167482327352,0.12121212121212122,0.14661654135338345,0.0,0.0,0.0,0.2,0.25133120340788073,0.06666666666666667,0.0,0.11711711711711711,0.06060606060606061,0.2,0.10837438423645321,0.17142857142857143,,
go_emotions,7,0.32102539981185324,0.1376728568673057,0.1842164087858201,0.6308866494331672,,,,0.0,0.456752655538695,0.25,,0.04200258460534709,0.0006243964131847735,0.18370671818855022,0.09986485425176922,0.3024390243902439,0.12903225806451613,0.0,0.16376306620209058,0.3814713896457766,0.125,0.1657250470809793,0.0,0.0,0.0,0.2073732718894009,0.27471383975026015,0.08,0.0,0.09734513274336283,0.058823529411764705,0.0,0.15454545454545454,0.18181818181818182,,
go_emotions,8,0.32502351834430854,0.1457622299680422,0.18748652887193734,0.6308866494331672,,,,0.0,0.4717832957110609,0.0,,0.04194135872775806,-0.004702057087826534,0.191289133533608,0.10836588363987461,0.2928452579034942,0.23529411764705882,0.0,0.15973377703826955,0.3628415300546448,0.17391304347826086,0.14785992217898833,0.0,0.0,0.1,0.2585034013605442,0.29258098223615464,0.041666666666666664,0.0,0.1188118811881188,0.06451612903225806,0.2222222222222222,0.12669683257918551,0.1375,,
go_emotions,9,0.3269049858889934,0.14872500882928802,0.19324640698004636,0.6308866494331672,,,,0.0,0.4579688094332446,0.0,,0.04101390204330587,-0.006651620973001091,0.19857716789829602,0.11231769367197454,0.27181208053691275,0.2,0.0,0.17252396166134185,0.3796347537354732,0.136986301369863,0.2026266416510319,0.0,0.0,0.0625,0.24537037037037038,0.29258098223615464,0.07407407407407407,0.0,0.15246636771300448,0.06451612903225806,0.2,0.13953488372093023,0.21935483870967742,,
go_emotions,10,0.3309031044214487,0.14097808538974752,0.19967746181846807,0.6308866494331672,,,,0.0,0.46206896551724136,0.0,,0.04225853241271563,-0.0019195094441155022,0.20121074533665234,0.10307536670175035,0.3105175292153589,0.14285714285714285,0.0,0.1460101867572156,0.39889807162534435,0.15625,0.2,0.0,0.0,0.0,0.24480369515011546,0.293558606124604,0.03773584905660377,0.0,0.1350210970464135,0.0625,0.18181818181818182,0.14655172413793102,0.18292682926829268,,
go_emotions,11,0.33184383819379115,0.14989839084741402,0.20009085598158735,0.6308866494331672,,,,0.0,0.46532777567260325,0.2222222222222222,,0.04132602928271232,-0.0011272436801417647,0.20099153322613797,0.11325264363177294,0.286634460547504,0.1951219512195122,0.0,0.15894039735099338,0.39954725523486134,0.10810810810810811,0.1930783242258652,0.0,0.0,0.0,0.23132530120481928,0.30578512396694213,0.03571428571428571,0.0,0.1415929203539823,0.0,0.2222222222222222,0.13733905579399142,0.19480519480519481,,
go_emotions,12,0.33913452492944496,0.12830067345999083,0.20347105812792135,0.6308866494331672,,,,0.0,0.4801498127340824,0.0,,0.043855210012260816,-0.0006026664202814703,0.2039508102434799,0.08831869851930363,0.2988871224165342,0.11428571428571428,0.0,0.1799660441426146,0.39111592632719394,0.12307692307692308,0.19883040935672514,0.0,0.0,0.05714285714285714,0.2964705882352941,0.29880043620501634,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.13100436681222707,0.1375,,
go_emotions,13,0.34901222953904043,0.14390701932672217,0.21590601158628475,0.6308866494331672,,,,0.0,0.4895833333333333,0.0,,0.043265744868271394,-0.0035177541731716312,0.2186545926536658,0.10519250661156052,0.2852512155591572,0.0975609756097561,0.0,0.1833616298811545,0.40644086618545255,0.16901408450704225,0.1867704280155642,0.0,0.0,0.06451612903225806,0.2589928057553957,0.3411016949152542,0.0,0.0,0.12903225806451613,0.05,0.18181818181818182,0.16666666666666666,0.15584415584415584,,
go_emotions,14,0.35371589840075257,0.14422462345049147,0.218351590417029,0.6308866494331672,,,,0.0,0.48268238761974946,0.0,,0.04185537959033522,0.0006797617232328648,0.21781989432051388,0.1068411194714919,0.3256578947368421,0.05263157894736842,0.0,0.17761989342806395,0.4140197152245345,0.18181818181818182,0.19734345351043645,0.0,0.0,0.0,0.2871046228710462,0.3357972544878564,0.038461538461538464,0.0,0.11,0.0625,0.18181818181818182,0.16964285714285715,0.15584415584415584,,
go_emotions,15,0.36618062088428976,0.15726615360357804,0.23102531677081248,0.6308866494331672,,,,0.11764705882352941,0.5038447455144636,0.0,,0.04176851099578932,-0.00239971700137471,0.23286622074322377,0.12053208847041051,0.29716193656093487,0.21621621621621623,0.0,0.20035149384885764,0.4114470842332613,0.15625,0.19294990723562153,0.0,0.0,0.1111111111111111,0.3194103194103194,0.3603411513859275,0.0784313725490196,0.0,0.0782122905027933,0.06666666666666667,0.0,0.1643835616438356,0.18543046357615894,,
go_emotions,16,0.3753527751646284,0.1757774360252866,0.2409755726548625,0.6308866494331672,,,,0.0,0.5084868183459733,0.16666666666666666,,0.04525839816940521,0.000256581467713647,0.2407807710707874,0.1367061387140016,0.30560271646859083,0.3157894736842105,0.0,0.19708029197080293,0.4213421342134213,0.15625,0.22437137330754353,0.0,0.0,0.0975609756097561,0.2917647058823529,0.37872340425531914,0.08163265306122448,0.0,0.1717171717171717,0.0,0.2,0.17511520737327188,0.175,,
go_emotions,17,0.373236124176858,0.17642988092663056,0.23897253306661134,0.6308866494331672,,,,0.0,0.5116448326055313,0.2222222222222222,,0.04214091286462382,0.0010752871723962818,0.23815332911407489,0.14019699751830764,0.3069306930693069,0.25,0.0,0.21521335807050093,0.4121805328983143,0.06557377049180328,0.21115537848605578,0.0,0.0,0.15789473684210525,0.29523809523809524,0.36935991605456453,0.14545454545454545,0.0,0.11650485436893204,0.05714285714285714,0.16666666666666666,0.18719211822660098,0.1910828025477707,,
go_emotions,18,0.37347130761994357,0.16895809461813907,0.2398178134592459,0.6308866494331672,,,,0.0,0.5030808263863719,0.13333333333333333,,0.04382934779208831,-0.0010567085117020797,0.2406202564978188,0.1308644503333308,0.336734693877551,0.2926829268292683,0.0,0.2,0.4295969077857537,0.1,0.21880998080614203,0.0,0.0,0.13636363636363635,0.30414746543778803,0.3361884368308351,0.07407407407407407,0.0,0.09137055837563451,0.05555555555555555,0.0,0.2376237623762376,0.267515923566879,,
go_emotions,19,0.3781749764816557,0.17511526468095995,0.24692507480757814,0.6308866494331672,,,,0.0,0.5128017556693489,0.16666666666666666,,0.03959007149594875,-0.007166543615781458,0.25228361687944595,0.14111182023712232,0.35334476843910806,0.25,0.0,0.21201413427561838,0.43068493150684933,0.13114754098360656,0.2437137330754352,0.0,0.0,0.2,0.3150684931506849,0.31769722814498935,0.10909090909090909,0.0,0.11956521739130435,0.05405405405405406,0.0,0.2,0.23668639053254437,,
go_emotions,20,0.37958607714016934,0.17945586902621055,0.24750136390273172,0.6308866494331672,,,,0.03225806451612903,0.5138081395348837,0.16666666666666666,,0.0440065819769881,0.004735624689294944,0.24392085684534756,0.14168433013830858,0.3197278911564626,0.2,0.0,0.241635687732342,0.43773998902907296,0.15625,0.22440944881889763,0.0,0.0,0.09090909090909091,0.3145539906103286,0.3354564755838641,0.07547169811320754,0.0,0.12244897959183673,0.09523809523809523,0.2222222222222222,0.16113744075829384,0.23809523809523808,,
go_emotions,21,0.3878174976481656,0.1798812855565985,0.25921707428369406,0.6308866494331672,,,,0.0,0.5154185022026432,0.2222222222222222,,0.04326321162590869,-0.0013081927305905218,0.2601848950260021,0.14279588241073377,0.33610648918469216,0.3,0.0,0.24864864864864866,0.44686648501362397,0.15384615384615385,0.2421875,0.0,0.0,0.10810810810810811,0.33488372093023255,0.3577586206896552,0.07017543859649122,0.0,0.10362694300518134,0.1,0.0,0.17511520737327188,0.24242424242424243,,
go_emotions,22,0.3958137347130762,0.19805405676308804,0.2644877890533935,0.6308866494331672,,,,0.11538461538461539,0.5306561491574041,0.2222222222222222,,0.04135402532767421,-0.0021953773699535774,0.2660989787472376,0.1634597500802894,0.33666666666666667,0.2564102564102564,0.0,0.2297551789077213,0.4558904109589041,0.1875,0.19797979797979798,0.0,0.0,0.13953488372093023,0.34615384615384615,0.3583690987124464,0.13114754098360656,0.0,0.13402061855670103,0.10526315789473684,0.2,0.21256038647342995,0.19767441860465115,,
go_emotions,23,0.4099247412982126,0.20773951893401318,0.281120663693275,0.6308866494331672,,,,0.10909090909090909,0.5435640014342058,0.18181818181818182,,0.04238955607680225,0.0007527587964146444,0.28057911329248153,0.17266933950698676,0.33221476510067116,0.24390243902439024,0.0,0.2523191094619666,0.4689880304678999,0.19672131147540983,0.2200392927308448,0.0,0.0,0.14634146341463414,0.32779097387173395,0.3779697624190065,0.14814814814814814,0.0,0.15789473684210525,0.125,0.2222222222222222,0.24630541871921183,0.26993865030674846,,
go_emotions,24,0.4268579492003763,0.21553708958527337,0.30084100794869245,0.6308866494331672,,,,0.14285714285714285,0.5561535701471116,0.2,,0.04162825972461159,-0.0013622155976069777,0.3017921176164475,0.1814628108824338,0.35714285714285715,0.35,0.0,0.291044776119403,0.488272921108742,0.125,0.24539877300613497,0.0,0.0,0.13953488372093023,0.32057416267942584,0.3899233296823658,0.11320754716981132,0.0,0.13402061855670103,0.10256410256410256,0.15384615384615385,0.2751322751322751,0.35714285714285715,,
go_emotions,25,0.4242709313264346,0.19801309081989898,0.29664098457196914,0.6308866494331672,,,,0.10344827586206896,0.5614035087719298,0.2,,0.04440335889022534,0.004415987826850193,0.2935211827149106,0.16074745904430993,0.376271186440678,0.2857142857142857,0.0,0.2564102564102564,0.4787234042553192,0.13333333333333333,0.2515212981744422,0.0,0.0,0.10526315789473684,0.3325301204819277,0.38966630785791173,0.11764705882352941,0.0,0.12021857923497267,0.1111111111111111,0.0,0.24731182795698925,0.2857142857142857,,
go_emotions,26,0.43226716839134527,0.22998216214946704,0.30596751720012616,0.6308866494331672,,,,0.2,0.566749733001068,0.2,,0.0430752238362895,0.0032750422455287676,0.30368706291506475,0.19532040863492234,0.37666666666666665,0.4,0.0,0.24953445065176907,0.4853019775521112,0.1724137931034483,0.28105906313645623,0.16666666666666666,0.0,0.125,0.3880597014925373,0.3881578947368421,0.1016949152542373,0.0,0.08290155440414508,0.11428571428571428,0.2,0.25125628140703515,0.30985915492957744,,
go_emotions,27,0.43979303857008467,0.21483830847802415,0.3147243096459176,0.6308866494331672,,,,0.13793103448275862,0.5617657529369883,0.18181818181818182,,0.04250720189991208,-0.0032076663380724534,0.31691541706864274,0.17998162171043097,0.386986301369863,0.36363636363636365,0.0,0.22264150943396227,0.5151354221986192,0.0967741935483871,0.264,0.0,0.0,0.17777777777777778,0.4,0.41629955947136565,0.08,0.0,0.14130434782608695,0.06060606060606061,0.15384615384615385,0.26455026455026454,0.3013698630136986,,
go_emotions,28,0.44214487300094074,0.22767902516169264,0.3159575971216858,0.6308866494331672,,,,0.2,0.5674814027630181,0.2,,0.04398408985152446,0.006338105613134137,0.3115944097862391,0.19214631614408922,0.4014336917562724,0.3783783783783784,0.0,0.2751937984496124,0.48788198103266595,0.20588235294117646,0.2839756592292089,0.0,0.0,0.19047619047619047,0.3827751196172249,0.4192513368983957,0.07692307692307693,0.0,0.13756613756613756,0.044444444444444446,0.18181818181818182,0.22580645161290322,0.34965034965034963,,
go_emotions,29,0.45131702728127937,0.23180358325648126,0.3295903344010506,0.6308866494331672,,,,0.19230769230769232,0.5688793718772306,0.2,,0.04243527665759572,0.0028196401774693096,0.3276946752959886,0.19776032051169407,0.425531914893617,0.358974358974359,0.0,0.29389312977099236,0.496,0.19718309859154928,0.2793522267206478,0.0,0.0,0.14634146341463414,0.4152744630071599,0.4491525423728814,0.11320754716981132,0.0,0.13903743315508021,0.0,0.2,0.24870466321243523,0.37583892617449666,,
go_emotions,30,0.4501411100658514,0.23344291144805537,0.32842113821876534,0.6308866494331672,,,,0.16129032258064516,0.5666189111747851,0.2222222222222222,,0.04186344583443833,-0.0008849227169992734,0.32901490816929413,0.19995006430003398,0.41580756013745707,0.43902439024390244,0.0,0.2884990253411306,0.5005268703898841,0.1794871794871795,0.27755102040816326,0.0,0.0,0.16666666666666666,0.4166666666666667,0.44808743169398907,0.11764705882352941,0.0,0.143646408839779,0.05,0.13333333333333333,0.23880597014925373,0.3698630136986301,,
go_emotions,31,0.46589840075258704,0.23919709617630164,0.3448505920515555,0.6308866494331672,,,,0.14545454545454545,0.5895181146676046,0.2222222222222222,,0.045511456591026934,0.0012782639961403215,0.3440120662939966,0.20292086366330073,0.4013840830449827,0.46808510638297873,0.0,0.3062015503875969,0.5029302077783697,0.18666666666666668,0.31512605042016806,0.0,0.0,0.16666666666666666,0.4411764705882353,0.46254071661237783,0.08,0.0,0.16759776536312848,0.0,0.16666666666666666,0.23469387755102042,0.40540540540540543,,
go_emotions,32,0.4595484477892756,0.23955663064433852,0.3377563674641713,0.6308866494331672,,,,0.14545454545454545,0.5776991150442478,0.18181818181818182,,0.04525787697862576,0.002396908242852051,0.33616521639946734,0.20350914553852034,0.40407470288624786,0.45454545454545453,0.0,0.2988505747126437,0.5047518479408659,0.19753086419753085,0.31645569620253167,0.0,0.0,0.16326530612244897,0.43137254901960786,0.4481236203090508,0.08695652173913043,0.0,0.13114754098360656,0.05405405405405406,0.2222222222222222,0.27692307692307694,0.375,,
go_emotions,33,0.472483537158984,0.24592062851627564,0.3536270928754636,0.6308866494331672,,,,0.13793103448275862,0.5966889749911941,0.16666666666666666,,0.041207306483859306,-0.00017176038321708593,0.3537380950679134,0.21351155825111645,0.41367521367521365,0.4444444444444444,0.0,0.2868369351669941,0.5168900804289545,0.2222222222222222,0.3227176220806794,0.0,0.0,0.2,0.43734643734643736,0.4539614561027837,0.09523809523809523,0.0,0.16853932584269662,0.0,0.2222222222222222,0.3248730964467005,0.4,,
