taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Embarrassment_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Love_f1,Nervousness_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
ekman_basic_emotions,0,0.49919595681139445,0.26039912791858877,0.28880077467693743,0.6166230683403322,0.10778443113772455,0.0,0.6157894736842106,0.22662889518413598,0.3243606998654105,0.5482303955586398,0.0,0.14150667328568975,0.005105996221123156,0.28515075714424315,0.13848966664415796,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,1,0.5097633815759246,0.26514100776283916,0.2996692448003493,0.6166230683403322,0.11320754716981132,0.0,0.6251448435689455,0.23529411764705882,0.3201634877384196,0.562177058215639,0.0,0.135376191952277,-0.001991464283698559,0.30106115654358234,0.1500823995392454,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,2,0.514587640707558,0.27180109042148376,0.3050766069425111,0.6166230683403322,0.13872832369942195,0.0,0.6279271465741544,0.241112828438949,0.33242506811989103,0.5624142661179699,0.0,0.13972289423830597,-0.003610630940068483,0.30757669196213716,0.1535298281200161,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,3,0.5081552951987135,0.2795582879478094,0.2954246317316019,0.6166230683403322,0.12903225806451613,0.09090909090909091,0.6071532422215761,0.22699386503067484,0.3340122199592668,0.5688073394495413,0.0,0.13650551886544374,-0.0018942592200929106,0.2967567567291357,0.16566726505814702,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,4,0.5233172524695612,0.31682575323931556,0.31536684995351716,0.6166230683403322,0.18666666666666668,0.23076923076923078,0.6322843822843823,0.25878594249201275,0.34398368456832085,0.5652903658945955,0.0,0.13475761270525957,-0.0031537443437225626,0.3175192198536032,0.21042443505721986,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,5,0.5318171376062486,0.3040277265265995,0.3241177010466385,0.6166230683403322,0.1643835616438356,0.16,0.6290971822886716,0.23452768729641693,0.344683808200139,0.5955018462571333,0.0,0.13484032298727447,-0.008542867979525437,0.3298427658237303,0.1955562747948509,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,6,0.5322765908568803,0.3178614842267016,0.32452034069650687,0.6166230683403322,0.16216216216216217,0.24,0.6384439359267735,0.2624,0.3410526315789474,0.5809716599190283,0.0,0.13848713410777838,-0.0010593042672873935,0.3252351220111761,0.20820855639010685,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,7,0.5343441304847232,0.3221375526954304,0.32497488478283576,0.6166230683403322,0.19310344827586207,0.2727272727272727,0.6524822695035462,0.24161073825503357,0.31145251396648044,0.5835866261398176,0.0,0.136007592970392,-0.00031152226057285046,0.3251851046445051,0.21543008736031627,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,8,0.5543303468872042,0.32633567588227586,0.3553227239853155,0.6166230683403322,0.1830065359477124,0.20689655172413793,0.6691322901849218,0.2814070351758794,0.33964912280701753,0.6042581953362622,0.0,0.1377182039054071,-0.00159821281995588,0.35635141141114474,0.2187422636441432,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,9,0.554789800137836,0.3236378194157106,0.355441460943285,0.6166230683403322,0.18518518518518517,0.21428571428571427,0.6693227091633466,0.2328767123287671,0.3595505617977528,0.6042438531492085,0.0,0.13658873554977183,0.0001942978362893573,0.35531620027590777,0.21663961494067505,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,10,0.5506547208821503,0.3359967647509263,0.3524054461333837,0.6166230683403322,0.2085889570552147,0.26666666666666666,0.668778801843318,0.26557377049180325,0.3473389355742297,0.5950302216252519,0.0,0.13556166420736432,0.0010858682161195663,0.35170147937528,0.23186743604999377,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,11,0.5632896852745233,0.3361082541264473,0.36906270554667964,0.6166230683403322,0.2236024844720497,0.1935483870967742,0.6790511574735639,0.288135593220339,0.36235955056179775,0.6060606060606061,0.0,0.13566916110057725,-0.0014555915480883835,0.3699797576865158,0.23190089258077948,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,12,0.5683436710314725,0.3362354204788965,0.3752335078417301,0.6166230683403322,0.21794871794871795,0.1875,0.6864910790144435,0.2857142857142857,0.36812411847672777,0.6078697421981004,0.0,0.13684845340019106,-0.002109297252515171,0.37654855226750883,0.2309987948977737,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,13,0.5796002756719504,0.33296061862166076,0.3892475410022367,0.6166230683403322,0.22972972972972974,0.11764705882352941,0.6925035360678925,0.2996632996632997,0.36086956521739133,0.6303111408497826,0.0,0.1409886502182208,0.007304722329737967,0.38475333494974734,0.22348013032913708,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,14,0.5901677004364806,0.3329641031794552,0.40150913673665556,0.6166230683403322,0.2620689655172414,0.07407407407407407,0.7011299435028249,0.26422018348623855,0.39544807965860596,0.6338074760172014,0.0,0.14874967373793233,0.00568815964800512,0.3980853501136288,0.21640453314177083,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,15,0.6048702044566965,0.355801337683641,0.42577311346192204,0.6166230683403322,0.19736842105263158,0.2222222222222222,0.7188208616780045,0.29250457038391225,0.4077669902912621,0.651926298157454,0.0,0.14254159087620222,0.0015342495265280598,0.42489075237104534,0.2487114763098076,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,16,0.6106133700895934,0.34990839929126555,0.4329716293439887,0.6166230683403322,0.2896551724137931,0.07692307692307693,0.7313348416289592,0.30434782608695654,0.3946629213483146,0.6524349566377585,0.0,0.13946047085725985,0.0014434291043966586,0.43215198098647056,0.24455347059263108,,,,,,,,,,,,,,,,,,,,,,,,
