layer,taxonomy,macro_f1,control_macro_f1,normalized_f1,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1
0,ekman_basic_emotions,0.29464552118593723,0.13243023852687452,0.18697664425696747,0.16393442622950818,0.2222222222222222,0.566824644549763,0.16666666666666666,0.34965034965034963,0.5932203389830508,0.0
1,ekman_basic_emotions,0.26601575062821403,0.13271497713140984,0.15369892247868522,0.18461538461538463,0.0,0.5602901178603807,0.14814814814814814,0.35471698113207545,0.6143396226415094,0.0
2,ekman_basic_emotions,0.29219947949807645,0.13820909988541089,0.17868647672212604,0.25,0.0,0.5831012070566388,0.18867924528301888,0.3938223938223938,0.6297935103244838,0.0
3,ekman_basic_emotions,0.281054460670705,0.13665344316585457,0.16725730398967795,0.25,0.0,0.5654545454545454,0.16774193548387098,0.3847695390781563,0.5994152046783626,0.0
4,ekman_basic_emotions,0.2651672891668442,0.13911783515218176,0.14641893996833436,0.1791044776119403,0.0,0.576395242451967,0.10457516339869281,0.37938144329896906,0.6167146974063401,0.0
5,ekman_basic_emotions,0.29991485219860253,0.13684214195008368,0.18892570892761124,0.22535211267605634,0.15384615384615385,0.5748613678373382,0.1456953642384106,0.39271255060728744,0.6069364161849711,0.0
6,ekman_basic_emotions,0.2968690064265598,0.14130671930275565,0.18116164481628433,0.25,0.13333333333333333,0.5727272727272728,0.10884353741496598,0.39520958083832336,0.6179693206720234,0.0
7,ekman_basic_emotions,0.30293818939984846,0.13423851835470033,0.19485698384796468,0.2647058823529412,0.14285714285714285,0.5866177818515124,0.1111111111111111,0.3889980353634578,0.6262773722627737,0.0
8,ekman_basic_emotions,0.29190222455321785,0.14059313250749036,0.17606223288301365,0.1875,0.13333333333333333,0.5835591689250226,0.11347517730496454,0.4107485604606526,0.6146993318485523,0.0
9,ekman_basic_emotions,0.3215038169301519,0.15580377597307962,0.196281428702278,0.30303030303030304,0.13333333333333333,0.5967153284671532,0.1360544217687075,0.46065259117082535,0.6207407407407407,0.0
10,ekman_basic_emotions,0.3069688214652645,0.14012169137006156,0.19403574717571823,0.2222222222222222,0.2222222222222222,0.5898366606170599,0.11538461538461539,0.3913894324853229,0.6077265973254086,0.0
11,ekman_basic_emotions,0.3304929484039939,0.13759242645531866,0.22367674851904704,0.22580645161290322,0.23529411764705882,0.6235186873290793,0.136986301369863,0.43724696356275305,0.6545981173062998,0.0
