layer,taxonomy,macro_f1,control_macro_f1,normalized_f1,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1
0,ekman_basic_emotions,0.2199977935243352,0.13140219866832906,0.10199841021952603,0.058823529411764705,0.0,0.2356687898089172,0.17346938775510204,0.5351170568561873,0.42921348314606744,0.1076923076923077
1,ekman_basic_emotions,0.24197347590056775,0.1449050932722156,0.1135176713890233,0.11267605633802817,0.05405405405405406,0.2689655172413793,0.14285714285714285,0.52734375,0.4692737430167598,0.11864406779661017
2,ekman_basic_emotions,0.2532577106212657,0.13628355871798872,0.13543119745370671,0.06451612903225806,0.12121212121212122,0.26181818181818184,0.13095238095238096,0.5488194001276324,0.5087336244541485,0.13675213675213677
3,ekman_basic_emotions,0.2686997253680995,0.13657112797243065,0.1530277729599132,0.1016949152542373,0.10526315789473684,0.3037037037037037,0.1797752808988764,0.5774378585086042,0.5195652173913043,0.09345794392523364
4,ekman_basic_emotions,0.2578665374479184,0.13621820336000987,0.1408322501829817,0.12403100775193798,0.15789473684210525,0.27941176470588236,0.125,0.5577536694320357,0.5032822757111597,0.057692307692307696
5,ekman_basic_emotions,0.24536358187153698,0.13645708894040753,0.1261159017535075,0.06299212598425197,0.14634146341463414,0.24806201550387597,0.13636363636363635,0.5655172413793104,0.49944506104328523,0.058823529411764705
6,ekman_basic_emotions,0.26998774906478756,0.1410622116670693,0.15009880709514872,0.13008130081300814,0.15384615384615385,0.2564102564102564,0.16,0.57875,0.5146726862302483,0.09615384615384616
7,ekman_basic_emotions,0.2855195909948162,0.14472222944589508,0.1646217946921541,0.1694915254237288,0.2,0.2978723404255319,0.15204678362573099,0.5834378920953576,0.5173572228443449,0.0784313725490196
8,ekman_basic_emotions,0.27030536767213115,0.13610018200962784,0.1553480888266595,0.12307692307692308,0.1,0.30711610486891383,0.1978021978021978,0.5917602996254682,0.5178365937859609,0.05454545454545454
9,ekman_basic_emotions,0.2737561187324667,0.1456006607202098,0.14999479999631626,0.13333333333333333,0.13953488372093023,0.2781954887218045,0.1935483870967742,0.5837075048107762,0.5073280721533259,0.08064516129032258
10,ekman_basic_emotions,0.2674375009910061,0.14321878232218976,0.1449830086209107,0.13636363636363635,0.15384615384615385,0.23846153846153847,0.19289340101522842,0.5761631612492033,0.5207631874298541,0.05357142857142857
11,ekman_basic_emotions,0.28525848797564973,0.1396708958809565,0.1692231396074546,0.14285714285714285,0.1702127659574468,0.26373626373626374,0.19889502762430938,0.5730843528654218,0.5369127516778524,0.1111111111111111
12,ekman_basic_emotions,0.3238989499483769,0.14525037754111367,0.20900690414268805,0.18487394957983194,0.2553191489361702,0.32608695652173914,0.21390374331550802,0.5803571428571429,0.530751708428246,0.176
13,ekman_basic_emotions,0.3513915581980235,0.14750319099361967,0.239166135345473,0.24242424242424243,0.35555555555555557,0.38162544169611307,0.22727272727272727,0.5859872611464968,0.5372460496613995,0.12962962962962962
14,ekman_basic_emotions,0.3733215651780538,0.13647581339942808,0.27427807518746444,0.28368794326241137,0.3902439024390244,0.4169611307420495,0.26436781609195403,0.6074825618262524,0.5664739884393064,0.08403361344537816
15,ekman_basic_emotions,0.38452234074697034,0.1498628731369208,0.2760254318922872,0.31496062992125984,0.38095238095238093,0.410958904109589,0.2413793103448276,0.6005056890012642,0.5577142857142857,0.18518518518518517
16,ekman_basic_emotions,0.37399791772198154,0.13974721828148173,0.2723044951654089,0.2923076923076923,0.4,0.39568345323741005,0.20606060606060606,0.6048841577958672,0.5951557093425606,0.12389380530973451
17,ekman_basic_emotions,0.3614618706939513,0.1428400854618648,0.25505367379421473,0.21705426356589147,0.3404255319148936,0.3806228373702422,0.21468926553672316,0.6135204081632653,0.5956964892412231,0.16822429906542055
18,ekman_basic_emotions,0.3626233817863929,0.14677848808465532,0.252976385015423,0.2184873949579832,0.24489795918367346,0.40298507462686567,0.26666666666666666,0.625,0.5916473317865429,0.18867924528301888
19,ekman_basic_emotions,0.3888185730531787,0.14647512746717414,0.2839324938087076,0.2518518518518518,0.3333333333333333,0.4421052631578947,0.2742857142857143,0.626031746031746,0.6202090592334495,0.17391304347826086
20,ekman_basic_emotions,0.38754342592484775,0.14150695333227437,0.28659110699565193,0.2047244094488189,0.3018867924528302,0.4785714285714286,0.3050847457627119,0.6266582438408086,0.6219653179190752,0.17391304347826086
21,ekman_basic_emotions,0.4030597823582405,0.14417087758052557,0.3025006955194774,0.24390243902439024,0.32653061224489793,0.5128205128205128,0.2937853107344633,0.6466541588492808,0.6412037037037037,0.1565217391304348
22,ekman_basic_emotions,0.42071352532980083,0.1531326456472226,0.3159655149147629,0.29508196721311475,0.35294117647058826,0.48905109489051096,0.36046511627906974,0.6401515151515151,0.6363636363636364,0.17094017094017094
23,ekman_basic_emotions,0.4137032655790721,0.1472490196495151,0.31246430912344775,0.28346456692913385,0.3137254901960784,0.4835164835164835,0.36470588235294116,0.6381909547738693,0.6413793103448275,0.17094017094017094
24,ekman_basic_emotions,0.44918214952902574,0.13953691719586725,0.3598588231398221,0.328125,0.4,0.48507462686567165,0.4294478527607362,0.6511919698870765,0.6537142857142857,0.19672131147540983
25,ekman_basic_emotions,0.45061146920410067,0.1419533893114221,0.3597218100366157,0.373134328358209,0.44,0.4874551971326165,0.3950617283950617,0.6424474187380497,0.6401816118047673,0.176
26,ekman_basic_emotions,0.4569508074851134,0.13774860271817133,0.37019621629283384,0.3787878787878788,0.4489795918367347,0.4927536231884058,0.37735849056603776,0.6557788944723618,0.6482758620689655,0.19672131147540983
27,ekman_basic_emotions,0.4262536451188409,0.14691302819812155,0.32744682096211125,0.3235294117647059,0.4230769230769231,0.48201438848920863,0.34146341463414637,0.63596214511041,0.6465816917728853,0.13114754098360656
28,ekman_basic_emotions,0.4451870091761178,0.1429907207156347,0.3526172887099055,0.3235294117647059,0.4583333333333333,0.5,0.34838709677419355,0.648989898989899,0.6552511415525114,0.18181818181818182
29,ekman_basic_emotions,0.4411184375584458,0.13899403277376435,0.35089699291862875,0.3235294117647059,0.4583333333333333,0.4928571428571429,0.33986928104575165,0.6451204055766794,0.6477916194790487,0.18032786885245902
30,ekman_basic_emotions,0.407273529067952,0.1387150233911714,0.311811436365913,0.3,0.2857142857142857,0.44274809160305345,0.3712574850299401,0.644361833952912,0.6461187214611872,0.16071428571428573
31,ekman_basic_emotions,0.4009794232180788,0.1439625942137854,0.3002401849113593,0.2857142857142857,0.2916666666666667,0.42105263157894735,0.3333333333333333,0.6401985111662531,0.6452353616532721,0.1896551724137931
32,ekman_basic_emotions,0.42517711229263944,0.14027436570140434,0.33138798614940923,0.28125,0.358974358974359,0.4944649446494465,0.3902439024390244,0.6562889165628891,0.6437571592210768,0.15126050420168066
33,ekman_basic_emotions,0.3840394663915755,0.13743614826777575,0.28589572543361774,0.2698412698412698,0.24390243902439024,0.4785714285714286,0.35365853658536583,0.6423267326732673,0.6137689614935823,0.08620689655172414
34,ekman_basic_emotions,0.4077822189045221,0.14249284419397945,0.30937278238941557,0.3007518796992481,0.3181818181818182,0.46441947565543074,0.3132530120481928,0.65375,0.6545866364665912,0.14953271028037382
35,ekman_basic_emotions,0.4099165809929115,0.13709522263381924,0.3161662393292305,0.3235294117647059,0.3333333333333333,0.4626865671641791,0.29069767441860467,0.6480304955527318,0.6532438478747203,0.15789473684210525
36,ekman_basic_emotions,0.40166001484665637,0.15458403179329883,0.2922537453100819,0.3235294117647059,0.2857142857142857,0.43478260869565216,0.3473053892215569,0.6346396965865992,0.6217142857142857,0.16393442622950818
37,ekman_basic_emotions,0.38247151173720134,0.13924734498871552,0.28257149755210126,0.29333333333333333,0.3,0.39552238805970147,0.25149700598802394,0.6307789740341989,0.6259887005649718,0.18018018018018017
38,ekman_basic_emotions,0.3840755185842548,0.1413740329187165,0.28266264353796616,0.2361111111111111,0.4,0.39849624060150374,0.26881720430107525,0.6368286445012787,0.5970149253731343,0.15126050420168066
39,ekman_basic_emotions,0.3832858592373717,0.1348597107707712,0.2871512881314641,0.28346456692913385,0.3829787234042553,0.4496124031007752,0.2087912087912088,0.6385390428211587,0.5923423423423423,0.12727272727272726
