layer,taxonomy,mean_corr,std_corr,shuffle_corr,lexical_partial,complex_partial,noise_ceiling
14,ekman_basic_emotions,0.06767250428246079,0.018301756946706823,-0.00014120037302822554,0.06389151865438493,,0.9999694941095834
14,plutchik_wheel,0.061503718535635805,0.021121784464092477,-0.0018260697489672665,0.05910727866014085,,0.9999694941095834
14,go_emotions,0.0908857266656911,0.013376841875111817,0.00018131152687142791,0.07656142382927318,0.06642866387537498,0.9999694941095834
15,ekman_basic_emotions,0.08313640002303892,0.01956217214702409,-0.003452343202012207,0.07994707466940708,,0.999972476582368
15,plutchik_wheel,0.06800531120325318,0.016346735067237883,-0.000690959282301328,0.06623352982368078,,0.999972476582368
15,go_emotions,0.10076340969771348,0.012012843368021534,-0.003093988299612786,0.08730828667089197,0.07329360531264918,0.999972476582368
16,ekman_basic_emotions,0.08504245717229696,0.017868119464189175,0.00034807768154687376,0.08196680342044653,,0.9999786359829279
16,plutchik_wheel,0.07250992840513847,0.018387314616750118,0.0010815101187074383,0.07089505670840414,,0.9999786359829279
16,go_emotions,0.09941165863772751,0.013150323479050425,0.0011801070243456747,0.08691846921558845,0.07147248652771249,0.9999786359829279
17,ekman_basic_emotions,0.0924738761672559,0.01938061615678224,0.0026676088145792844,0.08886247075728183,,0.9999830521505331
17,plutchik_wheel,0.08119802517758215,0.020499661569353712,-0.002003089127547061,0.07887259434039823,,0.9999830521505331
17,go_emotions,0.10749916553267092,0.01583680201158904,-0.0021729372697897207,0.09351988783987818,0.07629666066108638,0.9999830521505331
18,ekman_basic_emotions,0.099181235344399,0.017440361084606826,0.001092026117791947,0.09528510547349009,,0.9999831898590698
18,plutchik_wheel,0.08728524190948664,0.019876565088569106,-0.0013836961047588034,0.08517376531775046,,0.9999831898590698
18,go_emotions,0.11821085076562983,0.015461547552492566,5.372434224597917e-05,0.10320022651176629,0.08305425381260716,0.9999831898590698
19,ekman_basic_emotions,0.09945056680816584,0.018235146356761683,0.002409928550725028,0.09529672672188007,,0.9999861342261166
19,plutchik_wheel,0.10272250071307953,0.017328248983197334,-0.0005908062318648001,0.09978450613296933,,0.9999861342261166
19,go_emotions,0.12872782521766452,0.013037970348923551,0.0008799798759107813,0.11195843901646554,0.09304255343365997,0.9999861342261166
20,ekman_basic_emotions,0.10312887243798642,0.019492685325782414,-0.003713782313692397,0.09916508894101572,,0.9999877167922453
20,plutchik_wheel,0.09807723208649564,0.01741006165576449,0.0016902688282331474,0.09542004919333817,,0.9999877167922453
20,go_emotions,0.12400478439327543,0.012615575644057948,0.0015153803873673786,0.10813684034448404,0.0864036682584228,0.9999877167922453
21,ekman_basic_emotions,0.11419881194398686,0.020471182811310575,-0.002057800992881031,0.10925743192748555,,0.9999884167650116
21,plutchik_wheel,0.10762273388562801,0.01844462494564686,0.0016088870160932518,0.10499958327879572,,0.9999884167650116
21,go_emotions,0.13032772906923207,0.014485685374999804,-0.0010937116470063513,0.11317435139951858,0.09089195384830637,0.9999884167650116
22,ekman_basic_emotions,0.1074947163247256,0.022402241189870012,-0.0008064935651928696,0.10311263145762613,,0.9999881671407027
22,plutchik_wheel,0.10014346611931767,0.01784679310013296,0.00023046352785149416,0.09733117820217851,,0.9999881671407027
22,go_emotions,0.12978628415210897,0.01531979643490357,-0.0034180841576808745,0.11333738253478512,0.09289943653678914,0.9999881671407027
23,ekman_basic_emotions,0.13352805495736764,0.021550941700517835,-0.00324572074430957,0.1289510867267059,,0.9999909340044497
23,plutchik_wheel,0.10783151964828468,0.02057046149131617,-0.0015623385211721785,0.10494636917714101,,0.9999909340044497
23,go_emotions,0.13201758123084345,0.011676389887618915,0.0017867350256175803,0.11482152526678928,0.0880473758427389,0.9999909340044497
24,ekman_basic_emotions,0.0968356555807438,0.017801783061626913,-0.0035222960420005834,0.09289395999499338,,0.9999924992199983
24,plutchik_wheel,0.09835888028567352,0.017919354153191645,0.002514852676223747,0.09551776546343735,,0.9999924992199983
24,go_emotions,0.13264331259677878,0.013775345333258922,0.002117704048862252,0.11498018721004233,0.09622440420838974,0.9999924992199983
25,ekman_basic_emotions,0.12240433124832563,0.018305291332244445,0.0004407649785734021,0.1177950794811407,,0.9999907475268537
25,plutchik_wheel,0.10822602074599134,0.01863503723114104,0.001800165584388772,0.10534981808276354,,0.9999907475268537
25,go_emotions,0.1338125477520399,0.01284206141551219,0.0010840109036834723,0.11674366050728416,0.09138991685113576,0.9999907475268537
26,ekman_basic_emotions,0.10665238522182655,0.019238075708931202,0.0020544618774260646,0.10188046861898012,,0.9999916031758409
26,plutchik_wheel,0.09792234784943721,0.01863809486382064,0.0029573918638684986,0.09508612845208127,,0.9999916031758409
26,go_emotions,0.12823887321687788,0.0147052361821013,0.0009112324547641628,0.11033497269665445,0.09225500749737363,0.9999916031758409
27,ekman_basic_emotions,0.09231240214966048,0.016482637913613204,-0.0004545449898803586,0.08893835301987511,,0.9999915098796783
27,plutchik_wheel,0.0839783089899147,0.01607461202303123,-0.0022508806234721583,0.08196759384424379,,0.9999915098796783
27,go_emotions,0.11905924048463712,0.014103857193418516,0.002743299873201655,0.10418630203937945,0.08739512476157413,0.9999915098796783
28,ekman_basic_emotions,0.09475946775127678,0.022009804989050946,0.0016241317060412127,0.09146758164894445,,0.9999922849163192
28,plutchik_wheel,0.07922948510176617,0.023177912773932427,-0.0018279545088999139,0.07758645394757292,,0.9999922849163192
