slot,taxonomy,layer,macro_f1,control_f1,normalized_f1
last_token_activation,ekman_basic_emotions,0,0.21766806580003492,0.12692922337787066,0.10393068334417133
last_token_activation,ekman_basic_emotions,1,0.2403609054801259,0.14801445395455623,0.10838969270570704
last_token_activation,ekman_basic_emotions,2,0.25398506905078927,0.13804294404068498,0.13451032648148173
last_token_activation,ekman_basic_emotions,3,0.2522328350726239,0.13302375253189072,0.1374998252707242
last_token_activation,ekman_basic_emotions,4,0.2717887144420294,0.13732479386685115,0.1558685350166706
last_token_activation,ekman_basic_emotions,5,0.27555819488741723,0.14110052722338176,0.15654645499940256
last_token_activation,ekman_basic_emotions,6,0.27155065994039035,0.14402611919008038,0.14898181312453912
last_token_activation,ekman_basic_emotions,7,0.27354985434220025,0.1437999419489164,0.15154158327041664
last_token_activation,ekman_basic_emotions,8,0.27065970129227096,0.13450485381536437,0.15731439751813553
last_token_activation,ekman_basic_emotions,9,0.27064330008457615,0.14261064365572945,0.14932848825503417
last_token_activation,ekman_basic_emotions,10,0.27107214688186093,0.14704734829565383,0.14540642829163403
last_token_activation,ekman_basic_emotions,11,0.27510375623192485,0.1410127276452603,0.1561036267965661
last_token_activation,ekman_basic_emotions,12,0.290195613100098,0.14428369624727613,0.17051435880434737
last_token_activation,ekman_basic_emotions,13,0.3073459301267846,0.14970060986599357,0.18539978046549727
last_token_activation,ekman_basic_emotions,14,0.2957043818238964,0.14009931095247652,0.1809570254488076
last_token_activation,ekman_basic_emotions,15,0.2894142484306075,0.1599117018714508,0.1541534941596584
last_token_activation,ekman_basic_emotions,16,0.3144093700847475,0.15058954699936256,0.1928629704363457
last_token_activation,ekman_basic_emotions,17,0.31431911084945346,0.14064188624703586,0.2021011052585975
last_token_activation,ekman_basic_emotions,18,0.32614502318449407,0.15886322002420317,0.19887586316829983
last_token_activation,ekman_basic_emotions,19,0.3051414898440405,0.13764891001186044,0.19422782875416053
last_token_activation,ekman_basic_emotions,20,0.32344611080136904,0.14002192719995563,0.21328937260480807
last_token_activation,ekman_basic_emotions,21,0.32926104365177045,0.1384460813590943,0.2214776790681716
last_token_activation,ekman_basic_emotions,22,0.32415573696668937,0.14147575479636607,0.21278371949413416
