slot,taxonomy,layer,macro_f1,control_f1,normalized_f1
last_token_activation,ekman_basic_emotions,0,0.2921023615514397,0.1390333291742031,0.17778740753160666
last_token_activation,ekman_basic_emotions,1,0.31106248810406123,0.13800879240669725,0.2007603954343496
last_token_activation,ekman_basic_emotions,2,0.3145558439628724,0.14124322844040824,0.20181804820905272
last_token_activation,ekman_basic_emotions,3,0.302128287730179,0.1393528811188156,0.1891314140724326
last_token_activation,ekman_basic_emotions,4,0.31485435533388123,0.13927438499128628,0.20399064147848955
last_token_activation,ekman_basic_emotions,5,0.31910378156016345,0.13742889561975924,0.21062018541756974
last_token_activation,ekman_basic_emotions,6,0.33468663828309825,0.13760426842742254,0.22852892545780146
last_token_activation,ekman_basic_emotions,7,0.3334810616370273,0.13772980883102998,0.22701846220686295
last_token_activation,ekman_basic_emotions,8,0.3369788932731956,0.13609705107823752,0.2325282515190841
last_token_activation,ekman_basic_emotions,9,0.3445366649138652,0.13500449800762593,0.24223497859077484
last_token_activation,ekman_basic_emotions,10,0.3546332909143536,0.133666573064934,0.2550596698446239
last_token_activation,ekman_basic_emotions,11,0.35564319577274706,0.131213798617122,0.25832523214387243
last_token_activation,ekman_basic_emotions,12,0.34651956915217097,0.13346978399603315,0.24586538498175406
last_token_activation,ekman_basic_emotions,13,0.35445166636491127,0.13502347095476527,0.2536810977430242
last_token_activation,ekman_basic_emotions,14,0.3740171920847272,0.13945933536451602,0.2725703343950253
last_token_activation,ekman_basic_emotions,15,0.3842023305635926,0.13986500621943568,0.28406857773594046
last_token_activation,ekman_basic_emotions,16,0.4083466891512247,0.13360613968787394,0.3171081445156745
last_token_activation,ekman_basic_emotions,17,0.40423842295302265,0.13435769510963091,0.3117693374257757
last_token_activation,ekman_basic_emotions,18,0.416734345843362,0.1348074500054347,0.3258545116225264
last_token_activation,ekman_basic_emotions,19,0.4210785717926967,0.13655133319542723,0.32952420860204706
last_token_activation,ekman_basic_emotions,20,0.42466226856736855,0.13910069566693262,0.33170147944498396
last_token_activation,ekman_basic_emotions,21,0.43300291987188644,0.135689054188347,0.34398947175699524
last_token_activation,ekman_basic_emotions,22,0.43132318566160716,0.13471697876407274,0.3427851923800341
last_token_activation,ekman_basic_emotions,23,0.44073868779284225,0.13716338453587165,0.3518340527234978
last_token_activation,ekman_basic_emotions,24,0.44895792161712217,0.1324682316770784,0.36481625399363676
