slot,taxonomy,layer,macro_f1,control_f1,normalized_f1
last_token_activation,ekman_basic_emotions,0,0.20764289332045166,0.14085818849802645,0.07773420397928311
last_token_activation,ekman_basic_emotions,1,0.2138501096295454,0.14874264088898856,0.07648388356789085
last_token_activation,ekman_basic_emotions,2,0.20461541587556692,0.16238342066347403,0.0504192446209037
last_token_activation,ekman_basic_emotions,3,0.21146182968230395,0.16362988717353058,0.05718992318738866
last_token_activation,ekman_basic_emotions,4,0.22304208186162175,0.15851204158815782,0.07668563718398635
last_token_activation,ekman_basic_emotions,5,0.22036838818345125,0.13785310250652014,0.09570907917992613
last_token_activation,ekman_basic_emotions,6,0.23378833991472875,0.1486952814290373,0.09995605172790818
last_token_activation,ekman_basic_emotions,7,0.23130326621952785,0.1610333446120792,0.0837577049769127
last_token_activation,ekman_basic_emotions,8,0.23645527105675365,0.1481045538056104,0.103710751883727
last_token_activation,ekman_basic_emotions,9,0.22473038716243732,0.15640220648437378,0.08099615859983621
last_token_activation,ekman_basic_emotions,10,0.2310182782282983,0.14872958757114402,0.09666574740024982
last_token_activation,ekman_basic_emotions,11,0.2360835762470293,0.13755013813291797,0.11424830876637902
last_token_activation,ekman_basic_emotions,12,0.23311297454099605,0.13771887222492143,0.1106299317511651
last_token_activation,ekman_basic_emotions,13,0.23285600029690867,0.14655916568252722,0.10111636465508018
last_token_activation,ekman_basic_emotions,14,0.23177215283138905,0.1405061080072387,0.10618579803114994
last_token_activation,ekman_basic_emotions,15,0.23358228193364064,0.14065491155733167,0.10813743119741898
last_token_activation,ekman_basic_emotions,16,0.2384309735650512,0.15051822457267713,0.10348985880026734
last_token_activation,ekman_basic_emotions,17,0.2382783688511118,0.13565757287362806,0.1187270146146372
last_token_activation,ekman_basic_emotions,18,0.2530389165568287,0.14591974224331017,0.12542050157543227
last_token_activation,ekman_basic_emotions,19,0.2503436931399773,0.15108098444414214,0.1169283605113258
last_token_activation,ekman_basic_emotions,20,0.2549360598633182,0.1481651504374564,0.1253422649715418
last_token_activation,ekman_basic_emotions,21,0.270366898089908,0.1427536747749606,0.14886412406777844
last_token_activation,ekman_basic_emotions,22,0.2605996056199665,0.13728294516605408,0.14293986627822972
last_token_activation,ekman_basic_emotions,23,0.27184780325508456,0.14585094803050344,0.14751155542941555
last_token_activation,ekman_basic_emotions,24,0.2774512300111871,0.14771773466485258,0.15221893100793168
last_token_activation,ekman_basic_emotions,25,0.28381759685150004,0.14864139429802345,0.1587770437135816
last_token_activation,ekman_basic_emotions,26,0.27539695281022586,0.14716992941843177,0.15035471639074893
last_token_activation,ekman_basic_emotions,27,0.27721390801724144,0.14238951622462936,0.1572093559293824
last_token_activation,ekman_basic_emotions,28,0.28213919078785327,0.14469591167524756,0.16069522055227162
last_token_activation,ekman_basic_emotions,29,0.2855158962853865,0.14227238418130017,0.16700349791974528
last_token_activation,ekman_basic_emotions,30,0.30003069542804345,0.14388657770962685,0.18238718568467469
last_token_activation,ekman_basic_emotions,31,0.3262089178728724,0.15382984543658426,0.2037167956192306
last_token_activation,ekman_basic_emotions,32,0.33211924803155357,0.15284247830235123,0.21162152862662814
last_token_activation,ekman_basic_emotions,33,0.331066798163799,0.16185554153397252,0.20188793819566267
last_token_activation,ekman_basic_emotions,34,0.3439322734808258,0.13610671294012003,0.2405685559243158
last_token_activation,ekman_basic_emotions,35,0.3518863583853546,0.16179787641548174,0.2267811982591639
last_token_activation,ekman_basic_emotions,36,0.3467544103833447,0.14046563134562137,0.2400006172652215
last_token_activation,ekman_basic_emotions,37,0.3029806802484733,0.15030657926615862,0.1796813971449338
last_token_activation,ekman_basic_emotions,38,0.30310107272167125,0.1354643104250555,0.19390380792612
last_token_activation,ekman_basic_emotions,39,0.30036633345156893,0.1442539686253148,0.18242838307467524
last_token_activation,ekman_basic_emotions,40,0.31137486205770587,0.14665377427652815,0.1930296084001851
last_token_activation,ekman_basic_emotions,41,0.31382570844815255,0.14037881252889342,0.20177131327988468
last_token_activation,ekman_basic_emotions,42,0.3152920371862386,0.152525393585027,0.19206079140206303
last_token_activation,ekman_basic_emotions,43,0.3672572085103341,0.14739446958338176,0.25787158431815277
last_token_activation,ekman_basic_emotions,44,0.3069273923236061,0.14194932399259505,0.19227077484359129
last_token_activation,ekman_basic_emotions,45,0.3036513418900542,0.15924748566884148,0.17175548542497068
last_token_activation,ekman_basic_emotions,46,0.30647131901172886,0.1370722285344661,0.1963073806160713
last_token_activation,ekman_basic_emotions,47,0.29626367282618454,0.15014410224724886,0.17193452556523448
last_token_activation,go_emotions,0,0.11269779949204427,0.03914433632211344,0.07654996057200596
last_token_activation,go_emotions,1,0.10791528473196199,0.03852420464522264,0.07217142690642002
last_token_activation,go_emotions,2,0.11496002534282086,0.040369995001653704,0.07772790549759404
last_token_activation,go_emotions,3,0.1229439616679933,0.040399021479862955,0.08602006671088254
last_token_activation,go_emotions,4,0.1278151468162352,0.042122117604272535,0.08946132986977182
last_token_activation,go_emotions,5,0.12811013281270167,0.043373014354678045,0.08857905926714121
last_token_activation,go_emotions,6,0.1414289285911733,0.04359145720079675,0.10229673514210484
last_token_activation,go_emotions,7,0.13727016696037267,0.04408972275141381,0.09747823245206841
last_token_activation,go_emotions,8,0.14234802339299965,0.043173280024128485,0.10364963822432977
last_token_activation,go_emotions,9,0.14861544574570817,0.040652279731177056,0.1125380961808908
last_token_activation,go_emotions,10,0.14037320994776645,0.04196166555496065,0.1027219275623375
last_token_activation,go_emotions,11,0.14956936044122357,0.04275476711963796,0.11158540116222805
last_token_activation,go_emotions,12,0.12744951802090612,0.04224650129936141,0.08896132129732505
last_token_activation,go_emotions,13,0.14053769636567873,0.04056027170330823,0.10420396582895516
last_token_activation,go_emotions,14,0.1439073768075147,0.04245204425522129,0.10595326525801173
last_token_activation,go_emotions,15,0.1654027643952484,0.04239071317470719,0.12845745432185188
last_token_activation,go_emotions,16,0.1765047407723356,0.041683916628761135,0.14068513143313977
last_token_activation,go_emotions,17,0.17774950729170375,0.040370905505967114,0.1431580207123356
last_token_activation,go_emotions,18,0.16828324437574496,0.043869801470486414,0.13012186321130842
last_token_activation,go_emotions,19,0.17519915674021153,0.040243590426339966,0.1406143944105787
last_token_activation,go_emotions,20,0.1790823993842605,0.04316226926203478,0.14205139048749335
last_token_activation,go_emotions,21,0.18003171294451314,0.04323510514784585,0.14297828916246563
last_token_activation,go_emotions,22,0.19714403709940312,0.04235442536818342,0.16163559445333545
last_token_activation,go_emotions,23,0.21016828802771748,0.04855600067443955,0.1698600101191854
last_token_activation,go_emotions,24,0.21773639989717883,0.04265261122478516,0.1828842808005019
last_token_activation,go_emotions,25,0.20036687448886095,0.0414663259422631,0.16577461266846066
