slot,taxonomy,layer,macro_f1,control_f1,normalized_f1
last_token_activation,ekman_basic_emotions,0,0.2837941374000798,0.13571598460280712,0.17133043092231834
last_token_activation,ekman_basic_emotions,1,0.2948892308929845,0.12762124922127152,0.19173779911810243
last_token_activation,ekman_basic_emotions,2,0.30626321784957106,0.12826406840475016,0.2041892997562782
last_token_activation,ekman_basic_emotions,3,0.30538748609880295,0.14074397447804274,0.19161170446345965
last_token_activation,ekman_basic_emotions,4,0.28349424206378787,0.1400927986528505,0.1667638591539663
last_token_activation,ekman_basic_emotions,5,0.29513672809532915,0.12988734073478245,0.1899172315227485
last_token_activation,ekman_basic_emotions,6,0.2973021382411033,0.14488686366258238,0.1782398937657995
last_token_activation,ekman_basic_emotions,7,0.3000897725342693,0.13911061195022473,0.18699168884950523
last_token_activation,ekman_basic_emotions,8,0.2855648161066985,0.134600071739487,0.17444506226231887
last_token_activation,ekman_basic_emotions,9,0.29484800066973277,0.13200542261452966,0.18760782877896465
last_token_activation,ekman_basic_emotions,10,0.3045539705321058,0.13379867298955975,0.19713118904109916
last_token_activation,ekman_basic_emotions,11,0.3054124069387295,0.1305191930164261,0.20114672171896197
last_token_activation,ekman_basic_emotions,12,0.31985332812931233,0.13532025905583922,0.21341204186416793
last_token_activation,ekman_basic_emotions,13,0.3205631681088689,0.13703998422807934,0.21266707672038257
last_token_activation,ekman_basic_emotions,14,0.3479138148467033,0.1310935777792045,0.249532321919475
last_token_activation,ekman_basic_emotions,15,0.3884193884226596,0.12945108676215203,0.29747702595747566
last_token_activation,ekman_basic_emotions,16,0.34355100094798763,0.14311858083632117,0.2339091683272694
last_token_activation,ekman_basic_emotions,17,0.3939677181721875,0.13372451986556957,0.30041621201864427
last_token_activation,ekman_basic_emotions,18,0.36304100542415835,0.1354183810129306,0.2632748828015878
last_token_activation,ekman_basic_emotions,19,0.3838371619764748,0.13936764527108544,0.28405801311338497
last_token_activation,ekman_basic_emotions,20,0.41114767835219296,0.13581998951281796,0.3185999276749746
last_token_activation,ekman_basic_emotions,21,0.4415447812594085,0.1432699495484108,0.34815497781801236
last_token_activation,ekman_basic_emotions,22,0.45681406126470747,0.14583349967900075,0.3640748747098358
last_token_activation,ekman_basic_emotions,23,0.4643747476979384,0.13251486509758348,0.38255397037747035
last_token_activation,ekman_basic_emotions,24,0.4548647895558909,0.13378877709699818,0.3706671120963377
last_token_activation,ekman_basic_emotions,25,0.46573556855650705,0.13384087157039515,0.3831798177638047
last_token_activation,ekman_basic_emotions,26,0.4913141849164621,0.14651448734486042,0.4039900999595782
last_token_activation,ekman_basic_emotions,27,0.5241860545158491,0.1393750405226434,0.4471297395637876
last_token_activation,ekman_basic_emotions,28,0.5152758438338523,0.13449984974387807,0.43994907912759296
last_token_activation,ekman_basic_emotions,29,0.5215559771526564,0.1441507683789221,0.44097160437812744
last_token_activation,ekman_basic_emotions,30,0.514574692301139,0.14049349470010616,0.43522788401759754
last_token_activation,ekman_basic_emotions,31,0.5279338142779066,0.13482016575458644,0.4543721813236473
last_token_activation,ekman_basic_emotions,32,0.5309008006040401,0.13199844846552627,0.45956410035595535
last_token_activation,ekman_basic_emotions,33,0.5445588460415451,0.13708316037168525,0.4722073633947999
last_token_activation,ekman_basic_emotions,34,0.5292641971190434,0.13843556038521468,0.45362670366081076
last_token_activation,ekman_basic_emotions,35,0.5340800977689683,0.1395031523063256,0.4585454862736544
last_token_activation,ekman_basic_emotions,36,0.5502705037618791,0.14004659671957548,0.4770303896437196
last_token_activation,ekman_basic_emotions,37,0.5444152749505597,0.13158594269735777,0.47538306039803196
last_token_activation,ekman_basic_emotions,38,0.544257675863422,0.13441138345087114,0.47348854245160804
