slot,taxonomy,layer,macro_f1,control_f1,normalized_f1
last_token_activation,ekman_basic_emotions,0,0.25989619384065576,0.13567768327890298,0.14371781007921852
last_token_activation,ekman_basic_emotions,1,0.26501782242666405,0.1353002797899943,0.1500145537287393
last_token_activation,ekman_basic_emotions,2,0.2720601070895536,0.13620241440284211,0.15727954668082425
last_token_activation,ekman_basic_emotions,3,0.2794599343102186,0.137720081881084,0.1643780046952078
last_token_activation,ekman_basic_emotions,4,0.31632299782809226,0.13797721577921246,0.20689219045421495
last_token_activation,ekman_basic_emotions,5,0.30454869293098724,0.13969589681029712,0.19162153883664435
last_token_activation,ekman_basic_emotions,6,0.3176733977874644,0.13876128026945914,0.20773812581717435
last_token_activation,ekman_basic_emotions,7,0.3206796382161517,0.14013975622733432,0.2099642160413099
last_token_activation,ekman_basic_emotions,8,0.3260502132421263,0.1357950288288516,0.2201505322926409
last_token_activation,ekman_basic_emotions,9,0.313378145223742,0.14037537919423673,0.20125385178863575
last_token_activation,ekman_basic_emotions,10,0.3363917979928836,0.14225210832585544,0.22633653961901098
last_token_activation,ekman_basic_emotions,11,0.33582138686323837,0.1352582532020187,0.23193414034175766
last_token_activation,ekman_basic_emotions,12,0.33569256276918125,0.13553834694382297,0.23153625741262493
last_token_activation,ekman_basic_emotions,13,0.32519554202751405,0.14282088312058075,0.21276143493891048
last_token_activation,ekman_basic_emotions,14,0.333097788624015,0.14296141868514445,0.22185275445495842
last_token_activation,ekman_basic_emotions,15,0.35532675031302674,0.13585565434724584,0.2539750414035257
last_token_activation,ekman_basic_emotions,16,0.35034030826334506,0.14210100218510902,0.24273172787079986
last_token_activation,ekman_basic_emotions,17,0.38595425200879746,0.13638799253589995,0.2889796081063311
last_token_activation,ekman_basic_emotions,18,0.39587202334126925,0.1372178974484353,0.2997907874165428
last_token_activation,ekman_basic_emotions,19,0.3943999704316126,0.13616214135029656,0.2989424768728904
last_token_activation,ekman_basic_emotions,20,0.3845205852087685,0.1360238510651713,0.287619900676612
last_token_activation,ekman_basic_emotions,21,0.4103713467534051,0.1364171908238472,0.31722974683910937
last_token_activation,ekman_basic_emotions,22,0.4340511070111365,0.13458486376828963,0.3460376768389065
last_token_activation,ekman_basic_emotions,23,0.4291194345145975,0.1382520074012276,0.3375318882219862
last_token_activation,ekman_basic_emotions,24,0.4599632985435024,0.14064474730994214,0.37157921620190326
last_token_activation,ekman_basic_emotions,25,0.44357144983688807,0.1359919886764602,0.35599144583076153
last_token_activation,ekman_basic_emotions,26,0.44381491833643166,0.13702145661199638,0.35550531826664195
last_token_activation,ekman_basic_emotions,27,0.4661196110303208,0.13868278842986473,0.38015822533437615
last_token_activation,ekman_basic_emotions,28,0.4932711197866553,0.13788530124814244,0.4122256807047011
last_token_activation,ekman_basic_emotions,29,0.5051345027064641,0.13786365869161674,0.4260008845671381
last_token_activation,ekman_basic_emotions,30,0.51422832025674,0.13642302253633706,0.4374888487995849
last_token_activation,ekman_basic_emotions,31,0.5183562444318149,0.13971613638946,0.44013391865009976
last_token_activation,ekman_basic_emotions,32,0.4810147838868821,0.13779077762798017,0.3980750812600449
last_token_activation,ekman_basic_emotions,33,0.4938790955809938,0.13672136507831348,0.413722425245796
last_token_activation,ekman_basic_emotions,34,0.49229239708889827,0.14092814822033642,0.4090044949565877
last_token_activation,ekman_basic_emotions,35,0.4906168896979309,0.13961995498273894,0.40795568975353236
last_token_activation,ekman_basic_emotions,36,0.48657544285782167,0.14091665778854812,0.40235768532012145
last_token_activation,ekman_basic_emotions,37,0.486323544177819,0.14115468740466328,0.4018987490658744
last_token_activation,ekman_basic_emotions,38,0.48934898080043443,0.14340082189800388,0.4038623521317904
last_token_activation,ekman_basic_emotions,39,0.48170196635983703,0.14652824879340468,0.3927179980972781
last_token_activation,ekman_basic_emotions,40,0.4883598286904673,0.1380988188750966,0.4063818654456771
last_token_activation,ekman_basic_emotions,41,0.47859023567908315,0.13740064686600273,0.39553656929311376
last_token_activation,ekman_basic_emotions,42,0.47549155940970317,0.13657530255552833,0.392525553018445
last_token_activation,ekman_basic_emotions,43,0.4730414750538602,0.13779788141603522,0.38882251204440477
last_token_activation,ekman_basic_emotions,44,0.47546754020792503,0.13686768620481474,0.39229194480541424
last_token_activation,ekman_basic_emotions,45,0.47504996792751875,0.1408377481800398,0.38899779295414627
last_token_activation,ekman_basic_emotions,46,0.4831039743989902,0.13521748639805076,0.40228205650451915
last_token_activation,ekman_basic_emotions,47,0.49652239758779343,0.13538211980736467,0.4176877277855593
last_token_activation,go_emotions,0,0.10034463196630156,0.032447652819323686,0.07017395941916836
last_token_activation,go_emotions,1,0.10491603339721005,0.03129977904442378,0.07599487721822482
last_token_activation,go_emotions,2,0.10106183001548566,0.034302545065542485,0.06913064190945205
last_token_activation,go_emotions,3,0.10293465867192585,0.03656305240749438,0.06889045145121832
last_token_activation,go_emotions,4,0.1187441059877153,0.03659148034939267,0.08527288680000084
last_token_activation,go_emotions,5,0.12925492839687924,0.033752390936152545,0.0988385757075815
last_token_activation,go_emotions,6,0.12915642283453962,0.03476201411810039,0.09779392242856544
last_token_activation,go_emotions,7,0.13028149366919553,0.038412726917027525,0.09553866749673687
last_token_activation,go_emotions,8,0.1310658018340017,0.03311514990728333,0.10130539527775793
