taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Embarrassment_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Love_f1,Nervousness_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
ekman_basic_emotions,23,0.6403301886792453,0.4295696538626627,0.506229032424761,0.708739064447619,0.24148606811145512,0.09375,0.7951612903225806,0.5004329004329005,0.5961754780652418,0.5591229444009397,0.22085889570552147,0.12158770544843063,-0.006065475947265364,0.5092059320390387,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,24,0.6365566037735849,0.423224834892301,0.5004143640427983,0.708739064447619,0.22151898734177214,0.08955223880597014,0.7936593229446535,0.48663101604278075,0.5853658536585366,0.568978955572876,0.21686746987951808,0.12230192579378163,-0.009144706009088803,0.504941528224494,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,25,0.6393867924528301,0.43540966375260426,0.5042457677690754,0.708739064447619,0.19543973941368079,0.19672131147540983,0.7897849462365591,0.5072836332476436,0.5969983324068927,0.5653206650831354,0.19631901840490798,0.1353672864991102,0.008523465525808606,0.4999838977592774,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,26,0.6308962264150944,0.4196569120889504,0.49156234690009276,0.708739064447619,0.2315112540192926,0.08,0.7812080536912752,0.5,0.5669988925802879,0.5714285714285714,0.2064516129032258,0.13384841535456843,0.0025886949214380273,0.49024274087222247,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,27,0.6372641509433963,0.422303084738158,0.5002149292923572,0.708739064447619,0.22857142857142856,0.08,0.7910848549946294,0.4868651488616462,0.5976884975233901,0.5496894409937888,0.2222222222222222,0.1228326432263032,-0.011944823162336459,0.5061143065628716,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,28,0.6325471698113208,0.4205548842185295,0.4945564773049086,0.708739064447619,0.21935483870967742,0.11764705882352941,0.7850215517241379,0.5064377682403434,0.5734806629834254,0.5601241272304112,0.18181818181818182,0.13562041764251698,0.010449374885015702,0.48921913657892985,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,29,0.6332547169811321,0.4170204042586771,0.4939186512871481,0.708739064447619,0.21052631578947367,0.12,0.7896995708154506,0.4857142857142857,0.5730211817168339,0.5624036979969184,0.17777777777777778,0.13128404879524408,0.006235817350794183,0.49074301776129087,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,30,0.6252358490566038,0.40919011372498104,0.48188146717891306,0.708739064447619,0.18983050847457628,0.10256410256410256,0.776111408677022,0.4748322147651007,0.5901820187534473,0.5353218210361067,0.19548872180451127,0.1283534206396089,0.0039614916890471094,0.4798207815281217,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,31,0.6339622641509434,0.42244594411434633,0.4935164834855461,0.708739064447619,0.23693379790940766,0.13043478260869565,0.7873931623931624,0.49575551782682514,0.575403450194769,0.5493827160493827,0.18181818181818182,0.13768138873949373,0.008257035763367324,0.48929961211844253,,,,,,,,,,,,,,,,,,,,,,,,
go_emotions,0,0.03777148253068933,0.0025997660210581044,0.0,0.8516378721836366,0.0,0.0,,0.0,0.0,0.0,0.0,0.0026635647937423086,0.0,0.0,0.07279344858962693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
go_emotions,1,0.05594900849858357,0.03768900260824509,0.03330010368091709,0.8516378721836366,0.0,0.0,,0.0398406374501992,0.18860510805500982,0.022988505747126436,0.013745704467353952,0.006522049949278686,0.0005819154870059612,0.03273723849999609,0.04784688995215311,0.0,0.061068702290076333,0.0,0.033950617283950615,0.0,0.042042042042042045,0.0,0.0,0.021739130434782608,0.022304832713754646,0.07225433526011561,0.05405405405405406,0.02671118530884808,0.038910505836575876,0.0,0.0,0.02631578947368421,0.10315186246418338,0.044444444444444446,0.06153846153846154,0.13377926421404682,,
go_emotions,2,0.049102927289896126,0.03711882320539645,0.03158223312391856,0.8516378721836366,0.0625,0.0,,0.0653061224489796,0.16539050535987748,0.0223463687150838,0.014814814814814815,0.0052778148048020284,-0.00010235599081465476,0.03168134633913833,0.06572769953051644,0.0,0.015267175572519083,0.0,0.012678288431061807,0.0,0.05970149253731343,0.0,0.0,0.05263157894736842,0.012861736334405145,0.13049267643142476,0.03938730853391685,0.02877697841726619,0.05714285714285714,0.0,0.0106951871657754,0.0,0.0794044665012407,0.018691588785046728,0.0326530612244898,0.09285714285714286,,
go_emotions,3,0.059017941454202076,0.045983346593920005,0.04231116238190941,0.8516378721836366,0.02040816326530612,0.0024691358024691358,,0.06976744186046512,0.18556701030927836,0.06486486486486487,0.018656716417910446,0.007932746086734867,0.0008105900205192841,0.04153423960152098,0.05668016194331984,0.0,0.015151515151515152,0.0,0.030864197530864196,0.0,0.02666666666666667,0.0,0.0,0.07179487179487179,0.02912621359223301,0.11510791366906475,0.07127882599580712,0.03899721448467967,0.0782122905027933,0.0,0.010471204188481676,0.011299435028248588,0.08040201005025126,0.08759124087591241,0.020887728459530026,0.18126888217522658,,
go_emotions,4,0.0682247403210576,0.05604502075663869,0.047025541123609856,0.8516378721836366,0.1276595744680851,0.003875968992248062,,0.047619047619047616,0.11868131868131868,0.022727272727272728,0.023148148148148147,0.0066907136052142884,-5.303359991082689e-05,0.04707607810962884,0.07142857142857142,0.043478260869565216,0.03680981595092025,0.0425531914893617,0.07278020378457059,0.0,0.020134228187919462,0.0,0.02631578947368421,0.1273100616016427,0.02127659574468085,0.10241820768136557,0.12686567164179105,0.041666666666666664,0.07159904534606205,0.0,0.050761421319796954,0.010638297872340425,0.07547169811320754,0.07058823529411765,0.012422360248447204,0.20103092783505155,,
go_emotions,5,0.1192162417374882,0.0965446022372648,0.09359914540049485,0.8516378721836366,0.08860759493670886,0.0,,0.1292517006802721,0.18376068376068377,0.17959183673469387,0.01892744479495268,0.007518927512680602,-0.0015129578378723246,0.09496842002294312,0.11235955056179775,0.06097560975609756,0.04597701149425287,0.058091286307053944,0.12054794520547946,0.044444444444444446,0.08746355685131195,0.0449438202247191,0.07894736842105263,0.18655097613882862,0.03986710963455149,0.14124293785310735,0.19463087248322147,0.0963855421686747,0.10461538461538461,0.023809523809523808,0.045871559633027525,0.028985507246376812,0.15827338129496402,0.1,0.02912621359223301,0.3,,
go_emotions,6,0.1787063267233239,0.13621574460960958,0.14878695873105063,0.8516378721836366,0.12307692307692308,0.0,,0.1834319526627219,0.22594142259414227,0.23255813953488372,0.03389830508474576,0.013237264376361496,0.0013584143352935079,0.14762908586229873,0.19375,0.0990990990990991,0.08433734939759036,0.11857707509881422,0.130374479889043,0.10666666666666667,0.09912536443148688,0.045454545454545456,0.13471502590673576,0.20501138952164008,0.06584362139917696,0.30536130536130535,0.3105590062111801,0.09032258064516129,0.12,0.0,0.10232558139534884,0.05,0.25316455696202533,0.08783783783783784,0.06091370558375635,0.3516949152542373,,
