slot,taxonomy,layer,macro_f1,control_f1,normalized_f1
last_token_activation,ekman_basic_emotions,0,0.28166132374798175,0.13220310609610453,0.172227186685954
last_token_activation,ekman_basic_emotions,1,0.2654462120681181,0.1318964587681393,0.1538408115585709
last_token_activation,ekman_basic_emotions,2,0.28475344352960513,0.13801477836037232,0.17023338856101666
last_token_activation,ekman_basic_emotions,3,0.27679338010187565,0.13165892309546898,0.16713991871003397
last_token_activation,ekman_basic_emotions,4,0.2837451140259133,0.14080411284957142,0.1663660211996751
last_token_activation,ekman_basic_emotions,5,0.26465332953580994,0.13225977208638803,0.1525728013875166
last_token_activation,ekman_basic_emotions,6,0.2720200379280234,0.1312830412361959,0.16200558222334938
last_token_activation,ekman_basic_emotions,7,0.26620728917742065,0.13053670768784634,0.15603945869731556
last_token_activation,ekman_basic_emotions,8,0.2573908516605908,0.12686796671546063,0.1494881415060795
last_token_activation,ekman_basic_emotions,9,0.2556869593370334,0.12757389705386415,0.1468468926486018
last_token_activation,ekman_basic_emotions,10,0.2759101455837306,0.12924884259879635,0.1684307873016805
last_token_activation,ekman_basic_emotions,11,0.28480970231773567,0.12682704994840724,0.18092939360981553
last_token_activation,ekman_basic_emotions,12,0.3001257427435867,0.12908934795705382,0.196387992712367
last_token_activation,ekman_basic_emotions,13,0.2781641924236245,0.14049792382900392,0.16016979180307667
last_token_activation,ekman_basic_emotions,14,0.3039827685911293,0.12423858037315726,0.2052433279083704
last_token_activation,ekman_basic_emotions,15,0.3299732195569369,0.14005993271456238,0.220844793802749
last_token_activation,ekman_basic_emotions,16,0.3480116616626259,0.1405674459613873,0.24137346755882666
last_token_activation,ekman_basic_emotions,17,0.35501685262848703,0.1341129608488848,0.25511860299487626
last_token_activation,ekman_basic_emotions,18,0.36099032616748933,0.1448465002698155,0.2527544189035897
last_token_activation,ekman_basic_emotions,19,0.37367958826193093,0.13154112263472698,0.2788139679817686
last_token_activation,ekman_basic_emotions,20,0.3729524872652093,0.13283174716313811,0.2769021344087933
last_token_activation,ekman_basic_emotions,21,0.3963383909700631,0.14284498288550926,0.2957381139037242
last_token_activation,ekman_basic_emotions,22,0.42016050796742116,0.12713295318166065,0.3357069737640642
last_token_activation,ekman_basic_emotions,23,0.41557052547497086,0.13645593991567398,0.323219854621015
last_token_activation,ekman_basic_emotions,24,0.4159676350222095,0.13418605118294613,0.3254528114547664
last_token_activation,ekman_basic_emotions,25,0.4363632682893108,0.13892531152143367,0.3454264313510604
last_token_activation,ekman_basic_emotions,26,0.4214804669390301,0.13188476208052166,0.33359131623187765
last_token_activation,ekman_basic_emotions,27,0.451832882907779,0.127967470179975,0.3713914351275923
last_token_activation,ekman_basic_emotions,28,0.4575523557168798,0.12916022276777067,0.37709822350195177
last_token_activation,ekman_basic_emotions,29,0.47359442821401004,0.12710839067251134,0.3969405065176943
last_token_activation,ekman_basic_emotions,30,0.4550640086465294,0.13512833894666432,0.3699227112034314
last_token_activation,ekman_basic_emotions,31,0.44231047651161165,0.13281251837229757,0.3568985538840914
last_token_activation,ekman_basic_emotions,32,0.4572209914591055,0.13724717120721827,0.37087542291760994
last_token_activation,ekman_basic_emotions,33,0.471743322107465,0.13048530462692212,0.3924695227078608
last_token_activation,ekman_basic_emotions,34,0.45484494281460014,0.14564538278628283,0.36191009423780157
last_token_activation,ekman_basic_emotions,35,0.4723122755129843,0.13303041595454,0.39134228674469157
last_token_activation,ekman_basic_emotions,36,0.4527553702547223,0.13159488168393266,0.3698279544846016
last_token_activation,ekman_basic_emotions,37,0.4455667803719292,0.1361378332451807,0.3581924976401593
last_token_activation,ekman_basic_emotions,38,0.4518843357107248,0.13775189516066447,0.36431792518534234
last_token_activation,ekman_basic_emotions,39,0.4564992313029999,0.13777147809449233,0.3696557758308965
last_token_activation,ekman_basic_emotions,40,0.44830080428622293,0.12997936797786913,0.3658780316146073
last_token_activation,ekman_basic_emotions,41,0.45397703981717275,0.1375752909633077,0.36687463327352743
last_token_activation,ekman_basic_emotions,42,0.44289998141428205,0.13452149186445442,0.3563098178072047
last_token_activation,ekman_basic_emotions,43,0.4334995092136094,0.13649621683523375,0.34395135049652015
last_token_activation,ekman_basic_emotions,44,0.4383384731371159,0.15069311613022132,0.33868247446231486
last_token_activation,ekman_basic_emotions,45,0.44744157407827084,0.12746098320690472,0.3667235329457398
last_token_activation,ekman_basic_emotions,46,0.44762610262676217,0.13240868519480886,0.3633247729119236
last_token_activation,ekman_basic_emotions,47,0.44408777947630546,0.13853336752247206,0.35469094267189044
last_token_activation,go_emotions,0,0.11285435017640093,0.03269068058643284,0.08287283910235399
last_token_activation,go_emotions,1,0.12233901851789586,0.03157600243528729,0.09372239464413265
last_token_activation,go_emotions,2,0.13408518900100813,0.030930335415743956,0.10644730441491944
last_token_activation,go_emotions,3,0.14084838163713814,0.03651006132664302,0.10829207044357934
last_token_activation,go_emotions,4,0.12996525794768732,0.03512346015717758,0.09829423130751981
last_token_activation,go_emotions,5,0.12932974855079618,0.034329902154591856,0.09837712341737294
last_token_activation,go_emotions,6,0.1439542210392464,0.03013020954664793,0.11736009577058075
last_token_activation,go_emotions,7,0.12323029635277674,0.03396908059838153,0.09239995735300652
last_token_activation,go_emotions,8,0.1282295768385883,0.02838458756012537,0.10276184177414079
last_token_activation,go_emotions,9,0.12434109463116778,0.028969521871569055,0.09821686847916286
last_token_activation,go_emotions,10,0.126434563628376,0.03215159738289843,0.09741501457308041
last_token_activation,go_emotions,11,0.13164105453638814,0.03184158810643515,0.10308175315521043
last_token_activation,go_emotions,12,0.13621971719174872,0.034166444688745454,0.10566341575295035
last_token_activation,go_emotions,13,0.14879291215893775,0.034563328901953315,0.11831908469673579
last_token_activation,go_emotions,14,0.14908378832733518,0.03334994750405628,0.11972672067254095
last_token_activation,go_emotions,15,0.18898227747204208,0.03143286962719102,0.1626623523598298
last_token_activation,go_emotions,16,0.18945447475371383,0.03440112295733979,0.16057739448833655
last_token_activation,go_emotions,17,0.18398168550085667,0.034235550147710785,0.15505451186989652
last_token_activation,go_emotions,18,0.19646185348437098,0.0336748960237978,0.16845982453601055
