slot,taxonomy,layer,macro_f1,control_f1,normalized_f1
last_token_activation,ekman_basic_emotions,0,0.23779309997318349,0.1417939430076238,0.11186026500674359
last_token_activation,ekman_basic_emotions,1,0.23488449832250033,0.15106414502175972,0.09873579117810859
last_token_activation,ekman_basic_emotions,2,0.25548424255435054,0.14703030799843472,0.1271486379561969
last_token_activation,ekman_basic_emotions,3,0.25467986043700697,0.13632906954317184,0.1370322731960365
last_token_activation,ekman_basic_emotions,4,0.2670421282462256,0.14237847911749182,0.1453597491355541
last_token_activation,ekman_basic_emotions,5,0.2969237182244088,0.13993114110941743,0.18253489298228834
last_token_activation,ekman_basic_emotions,6,0.29846024692948436,0.14169762143649653,0.18264265532544996
last_token_activation,ekman_basic_emotions,7,0.2914964329014834,0.13310311039372028,0.18271298975325767
last_token_activation,ekman_basic_emotions,8,0.30979320524773263,0.13591648557351446,0.20122675270529217
last_token_activation,ekman_basic_emotions,9,0.3277702566011545,0.13703278633441457,0.22102516439361966
last_token_activation,ekman_basic_emotions,10,0.3362718705509109,0.1271421642393169,0.23959194469433898
last_token_activation,ekman_basic_emotions,11,0.3309445853363102,0.14157021977090198,0.22060554040292957
last_token_activation,ekman_basic_emotions,12,0.3302902164106527,0.13558344958003146,0.22524645870792825
last_token_activation,ekman_basic_emotions,13,0.3347463512398388,0.13681512026611212,0.22930340373286787
last_token_activation,ekman_basic_emotions,14,0.372023692165106,0.14550204546674675,0.2650932579728534
last_token_activation,ekman_basic_emotions,15,0.35372678211436,0.1422451710534766,0.24655251585190222
last_token_activation,ekman_basic_emotions,16,0.34153597619723514,0.14543073760013922,0.2294784603489945
last_token_activation,ekman_basic_emotions,17,0.3606795138313096,0.13910010598251266,0.25738115359123975
last_token_activation,ekman_basic_emotions,18,0.37825840535083616,0.1477799983197214,0.2704447285638594
last_token_activation,ekman_basic_emotions,19,0.3383100989312276,0.14389613602495888,0.22709156106780132
last_token_activation,ekman_basic_emotions,20,0.3605397411120713,0.15206752589372122,0.24585945412466942
last_token_activation,ekman_basic_emotions,21,0.3574678788562923,0.14600498383320926,0.24761607622986753
last_token_activation,ekman_basic_emotions,22,0.3605894717509139,0.13772534628371877,0.2584607172513797
last_token_activation,ekman_basic_emotions,23,0.36256668181388957,0.14236094769409624,0.2567580540178691
last_token_activation,ekman_basic_emotions,24,0.359692573175347,0.1467778217092468,0.2495419796665729
last_token_activation,ekman_basic_emotions,25,0.36243315310479357,0.13662652725270058,0.2615399163626889
last_token_activation,ekman_basic_emotions,26,0.375446152575764,0.1394652811902566,0.2742258577456428
last_token_activation,ekman_basic_emotions,27,0.36740584292004985,0.15093579773729818,0.25495132712682134
last_token_activation,ekman_basic_emotions,28,0.35695704446311705,0.14349412355342764,0.24922528470591868
last_token_activation,ekman_basic_emotions,29,0.3537535147435166,0.1428022699481289,0.24609403105001515
last_token_activation,ekman_basic_emotions,30,0.3613933266728366,0.14619049240287707,0.25205017320034895
last_token_activation,ekman_basic_emotions,31,0.3580060019215864,0.14027372341214553,0.2532576756564809
last_token_activation,go_emotions,0,0.09544802502361431,0.03262755257525519,0.06493928229566011
last_token_activation,go_emotions,1,0.09468798536210306,0.0426007223439844,0.054404953329025924
last_token_activation,go_emotions,2,0.12048150391865581,0.03277250156502145,0.09068084033544518
last_token_activation,go_emotions,3,0.1143810733467383,0.033282159938129725,0.08389098664344317
last_token_activation,go_emotions,4,0.12534813216265805,0.034386664754526834,0.0942007158434773
last_token_activation,go_emotions,5,0.12318250659683144,0.03281295418663905,0.09343544539949422
last_token_activation,go_emotions,6,0.12776340986080575,0.03575404901271191,0.09542104973724368
last_token_activation,go_emotions,7,0.14212588814327107,0.0369726057987199,0.10919033350215718
last_token_activation,go_emotions,8,0.15487606787533098,0.03645771923121859,0.12289896458890204
last_token_activation,go_emotions,9,0.15906210436830578,0.03350399818728259,0.1299106317517423
last_token_activation,go_emotions,10,0.16248249190845968,0.034893528236983655,0.132201956369023
last_token_activation,go_emotions,11,0.15783727639369954,0.039828537665790975,0.12290381807539391
last_token_activation,go_emotions,12,0.1678868791015007,0.036428156737672676,0.13642856345693272
last_token_activation,go_emotions,13,0.19153384696153275,0.03385451239584666,0.16320454485245195
last_token_activation,go_emotions,14,0.19760301267727046,0.035525333850556055,0.16804762687421454
last_token_activation,go_emotions,15,0.21773134717312706,0.03586141106456339,0.18863464049227321
last_token_activation,go_emotions,16,0.19405489744975132,0.035548276764012544,0.16434894237516384
last_token_activation,go_emotions,17,0.20404195183967674,0.04015122865276712,0.170746400974056
last_token_activation,go_emotions,18,0.2052448820044642,0.041534932989426177,0.17080429391719495
last_token_activation,go_emotions,19,0.21165588062583696,0.043079688823869595,0.17616533982309765
last_token_activation,go_emotions,20,0.21365278240918442,0.037580322076177376,0.18294769358086996
last_token_activation,go_emotions,21,0.21737629239253206,0.04082197562330613,0.18406835048577855
last_token_activation,go_emotions,22,0.21831504238462143,0.035200767673748974,0.18979521186948
last_token_activation,go_emotions,23,0.20749280839442635,0.037844731859150944,0.17632089346980614
last_token_activation,go_emotions,24,0.21435297390548497,0.03437871518762508,0.1863818264453748
last_token_activation,go_emotions,25,0.2114968039850537,0.03719225775353153,0.18103774884986548
last_token_activation,go_emotions,26,0.20394775221142483,0.039740404953856896,0.17100307885981325
last_token_activation,go_emotions,27,0.20759415703581632,0.03775624415061072,0.1765019641361941
last_token_activation,go_emotions,28,0.21823553591207895,0.04431265071561152,0.18198722137182163
last_token_activation,go_emotions,29,0.21203184037430314,0.03569029192152035,0.1828681667056611
last_token_activation,go_emotions,30,0.1985095359910517,0.0365381831831072,0.16811393039224862
last_token_activation,go_emotions,31,0.18529559428810483,0.04011970416318734,0.1512437444070615
last_token_activation,plutchik_wheel,0,0.20834096986361533,0.11295421522370512,0.10753306793962829
last_token_activation,plutchik_wheel,1,0.22569816179717397,0.11043141956948198,0.12957600432774638
last_token_activation,plutchik_wheel,2,0.2180071166508303,0.10824664065992488,0.12308389404008699
last_token_activation,plutchik_wheel,3,0.23056376359590963,0.11083720555512057,0.13465088596687916
last_token_activation,plutchik_wheel,4,0.2826968946804189,0.10804330999826578,0.19580949012424984
last_token_activation,plutchik_wheel,5,0.29063632085898594,0.11153132480277334,0.20158841955396345
last_token_activation,plutchik_wheel,6,0.26337658828381827,0.10912892587534244,0.1731425195952566
last_token_activation,plutchik_wheel,7,0.28087754860539205,0.1120489415546077,0.1901327842847175
last_token_activation,plutchik_wheel,8,0.29439484489912604,0.11202421268780711,0.2053779335170109
last_token_activation,plutchik_wheel,9,0.29544322523103905,0.11992688112838616,0.19943382014404806
last_token_activation,plutchik_wheel,10,0.2625688982157136,0.11086104682509675,0.17062333266235194
last_token_activation,plutchik_wheel,11,0.28625945046864104,0.11322176364283067,0.19513073250042604
last_token_activation,plutchik_wheel,12,0.29599190860640984,0.1105178742488571,0.20851912476703796
last_token_activation,plutchik_wheel,13,0.30690496974186215,0.10611844711013772,0.2246231863523689
last_token_activation,plutchik_wheel,14,0.31517518268102,0.11198310604711041,0.22881555296704656
last_token_activation,plutchik_wheel,15,0.31078861358044674,0.10937035133756633,0.2261526578925085
last_token_activation,plutchik_wheel,16,0.34362011215861415,0.11179743452458223,0.2610020356222985
last_token_activation,plutchik_wheel,17,0.32217266197276984,0.11282491523283626,0.2359711745003256
last_token_activation,plutchik_wheel,18,0.3236576961116765,0.11007605051087006,0.23999988507266853
last_token_activation,plutchik_wheel,19,0.3270935868693912,0.1093657065316464,0.24446384103385216
last_token_activation,plutchik_wheel,20,0.32635190117375557,0.1109778164022333,0.24225951696720213
last_token_activation,plutchik_wheel,21,0.3328267731461882,0.11298528350397101,0.24784424153711473
last_token_activation,plutchik_wheel,22,0.3239148961483911,0.1132399844976464,0.2375782714237475
last_token_activation,plutchik_wheel,23,0.32286113501819824,0.10414824400073923,0.2441396018401503
last_token_activation,plutchik_wheel,24,0.31979389188727847,0.11137875859285858,0.23453764504255187
last_token_activation,plutchik_wheel,25,0.3131097718194005,0.11137013256068916,0.22702324854334152
last_token_activation,plutchik_wheel,26,0.3224634408611828,0.1033147996775207,0.24439863745364432
last_token_activation,plutchik_wheel,27,0.32548101263054546,0.12176207100832337,0.23196326974412967
last_token_activation,plutchik_wheel,28,0.32000871303263057,0.11101262945229934,0.23509454746423425
last_token_activation,plutchik_wheel,29,0.3364993848362492,0.1220418597151632,0.24426850812216327
last_token_activation,plutchik_wheel,30,0.32618553294039176,0.10747131359123123,0.24505007254074038
last_token_activation,plutchik_wheel,31,0.3264447040234344,0.11090798430900244,0.24242341164982564
