slot,taxonomy,layer,macro_f1,control_f1,normalized_f1
last_token_activation,ekman_basic_emotions,0,0.1394762047902128,0.11270034391761925,0.030176796180463712
last_token_activation,ekman_basic_emotions,1,0.1464887273575046,0.13591411801718098,0.012237914726783922
last_token_activation,ekman_basic_emotions,2,0.1949584014876992,0.14365977246586248,0.05990449516724557
last_token_activation,ekman_basic_emotions,3,0.21217025966368747,0.14704932700403386,0.07634782962409548
last_token_activation,ekman_basic_emotions,4,0.24566280323262477,0.14660181695497423,0.11607827183811102
last_token_activation,ekman_basic_emotions,5,0.2625223104017878,0.14579301582334547,0.13665223621527087
last_token_activation,ekman_basic_emotions,6,0.2684002343056822,0.13326734713878527,0.1559106914004024
last_token_activation,ekman_basic_emotions,7,0.26673739290954274,0.13796167738397838,0.14938514001879824
last_token_activation,ekman_basic_emotions,8,0.27593805410493843,0.14469628235780174,0.15344464082177584
last_token_activation,ekman_basic_emotions,9,0.2785233517977855,0.13623381766780815,0.16473154082716202
last_token_activation,ekman_basic_emotions,10,0.27576425490570045,0.13638380846514472,0.16139165500457198
last_token_activation,ekman_basic_emotions,11,0.28808121569528466,0.14580967022981187,0.16655719516720544
last_token_activation,ekman_basic_emotions,12,0.29575411511257055,0.13966356110016312,0.1814296674589416
last_token_activation,ekman_basic_emotions,13,0.3108060895397898,0.14367351863759822,0.19517389049593128
last_token_activation,ekman_basic_emotions,14,0.2902026520443724,0.14141551940520097,0.1732935267314599
last_token_activation,ekman_basic_emotions,15,0.2862897322008416,0.1387945901105129,0.17126592610380348
last_token_activation,ekman_basic_emotions,16,0.282552377179525,0.15219928412681835,0.15375440314231295
last_token_activation,ekman_basic_emotions,17,0.27646961369537026,0.13254020632987917,0.16592055149500662
last_token_activation,ekman_basic_emotions,18,0.2800040116144324,0.14387418645764943,0.15900679900483916
last_token_activation,ekman_basic_emotions,19,0.2958934592958097,0.13649867650041228,0.1845912431835126
last_token_activation,ekman_basic_emotions,20,0.31622662713933825,0.13763486665845304,0.20709529360129225
last_token_activation,ekman_basic_emotions,21,0.3200233003271275,0.1376414649787965,0.211491888746537
last_token_activation,ekman_basic_emotions,22,0.31340216459404496,0.13926214444019247,0.20231481516587316
last_token_activation,ekman_basic_emotions,23,0.30864844258599816,0.14620699615001848,0.1902585822365464
last_token_activation,ekman_basic_emotions,24,0.3015711913135689,0.13783255203587305,0.18991512572683988
last_token_activation,ekman_basic_emotions,25,0.3168067114565299,0.13014711105798604,0.21458755011502517
last_token_activation,ekman_basic_emotions,26,0.3154114148130052,0.14852834094274514,0.19599369173958436
last_token_activation,ekman_basic_emotions,27,0.29564422792553435,0.14280045375401676,0.17830594386205767
last_token_activation,ekman_basic_emotions,28,0.28787691898306417,0.13768628026896973,0.17417169097221527
last_token_activation,ekman_basic_emotions,29,0.31309039895288915,0.1419819193974201,0.19942292991693228
last_token_activation,ekman_basic_emotions,30,0.3351887065996528,0.14250205856912931,0.2247080007084278
last_token_activation,ekman_basic_emotions,31,0.3344980273647525,0.14303687640967547,0.22341819115031833
last_token_activation,ekman_basic_emotions,32,0.32252474746324183,0.14314703920305016,0.2093447959768434
last_token_activation,ekman_basic_emotions,33,0.3156798437887377,0.13537718399876578,0.20853331239146314
last_token_activation,ekman_basic_emotions,34,0.3151710567343188,0.13421904908336288,0.20900437629099455
last_token_activation,ekman_basic_emotions,35,0.3284254346714783,0.1410128805351333,0.2181785382918193
last_token_activation,ekman_basic_emotions,36,0.32752328477993553,0.1393962692932094,0.21859888445082906
last_token_activation,ekman_basic_emotions,37,0.3366657100940018,0.14153616793869836,0.22730083070217166
