taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Embarrassment_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Love_f1,Nervousness_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
ekman_basic_emotions,0,0.43881952326901247,0.35987851316880615,0.2817856950004735,0.7160115325254585,0.30328738069989397,0.18691588785046728,0.5082824760244115,0.33879781420765026,0.386046511627907,0.5341614906832298,0.2616580310880829,0.13325746979512684,0.0071741074450620305,0.2765959163783754,0.2614629321583107,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,1,0.419750283768445,0.34683204720684857,0.2522790395066662,0.7160115325254585,0.26458333333333334,0.208955223880597,0.47053649956024624,0.31940575673166205,0.3960880195599022,0.5248,0.24345549738219896,0.1421877177773854,0.008158316654901214,0.2461287188782388,0.23856539906286284,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,2,0.40817253121452896,0.32997159312432356,0.23109783338322248,0.7160115325254585,0.26624068157614483,0.1956521739130435,0.46358183376178236,0.272552783109405,0.37623762376237624,0.5142135186355022,0.2213225371120108,0.1403528376889515,0.005131636819803021,0.22713175423640544,0.2205774226318702,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,3,0.42338251986379116,0.3322521841823653,0.24568645406611145,0.7160115325254585,0.2290249433106576,0.17894736842105263,0.47714410100130605,0.29343629343629346,0.3771712158808933,0.5448402948402948,0.225201072386059,0.13416505656902042,0.0010639976863302733,0.24488301133726562,0.2287816276256994,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,4,0.4730987514188422,0.3771857348065168,0.311053333084854,0.7160115325254585,0.3258426966292135,0.2033898305084746,0.527681660899654,0.34749763928234184,0.39119804400978,0.5887792848335388,0.25591098748261476,0.13301339509508955,-0.0020704187183860447,0.31247679399988143,0.2816333474243326,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,5,0.5021566401816118,0.40567463086289557,0.34332787441273926,0.7160115325254585,0.32790697674418606,0.2331288343558282,0.5638389031705227,0.3849129593810445,0.4376470588235294,0.606151990349819,0.2861356932153392,0.13485627927881252,-0.0008293885407223816,0.3438720594079141,0.31303278876985635,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,6,0.530533484676504,0.42273369439490677,0.3797974395072489,0.7160115325254585,0.36798088410991636,0.24516129032258063,0.614853195164076,0.38446969696969696,0.4235294117647059,0.6353293413173653,0.2878120411160059,0.13425052103673174,0.0011007747912086645,0.37911398383243766,0.3332178423065672,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,7,0.5318955732122588,0.4302216714766118,0.38372881007398296,0.7160115325254585,0.36444444444444446,0.24539877300613497,0.6126516464471404,0.42645607107601186,0.4292682926829268,0.6280542986425339,0.30527817403708984,0.13432423696849558,0.0012960914008736518,0.3829290296956427,0.3418109263818533,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,8,0.5543700340522134,0.4442816400814314,0.40990428769686765,0.7160115325254585,0.38948626045400236,0.25149700598802394,0.6383161512027491,0.42178217821782177,0.43155452436194897,0.6543723973825104,0.32296296296296295,0.13771939038932782,0.0014459834649956007,0.4090497834551082,0.35552492573214567,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,9,0.563677639046538,0.45556311118607856,0.42280318627768887,0.7160115325254585,0.41217798594847777,0.2485207100591716,0.6336206896551724,0.44574780058651026,0.4647887323943662,0.666865315852205,0.31722054380664655,0.13139681361100314,-0.003945239221156309,0.4250714170724186,0.3732041312474534,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,10,0.5832009080590238,0.4644032590728092,0.445071991380994,0.7160115325254585,0.42720763723150357,0.22784810126582278,0.6538131962296486,0.456973293768546,0.43902439024390244,0.6876100998238402,0.35834609494640124,0.13065980983536635,-0.0072132464132198424,0.44904615721133906,0.38390431388457874,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,11,0.5940976163450624,0.47701683640792375,0.45843921841769436,0.7160115325254585,0.4525,0.2222222222222222,0.6669509594882729,0.4666001994017946,0.47572815533980584,0.6912065439672802,0.36390977443609024,0.13251883651147237,-0.002078429503924024,0.4595624797049032,0.3971244730099633,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,12,0.5863791146424517,0.47367037157584096,0.44800753939967913,0.7160115325254585,0.4176100628930818,0.26993865030674846,0.6576040781648258,0.4645669291338583,0.457002457002457,0.6861655454811348,0.3628048780487805,0.13318472459963074,-0.003293956943856986,0.44981980925934184,0.39280070003259326,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,13,0.5986379114642452,0.48844194821672904,0.4669623696968308,0.7160115325254585,0.44552058111380144,0.2658959537572254,0.6802374893977947,0.4732510288065844,0.491725768321513,0.6913287955016277,0.3711340206185567,0.13696111302837236,0.006009711845557733,0.4637395992139232,0.40725955747103154,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,14,0.5952326901248581,0.48800933712082134,0.4621454246180508,0.7160115325254585,0.42460796139927626,0.30120481927710846,0.675885911840968,0.48497409326424873,0.4764044943820225,0.6893517160457612,0.36363636363636365,0.13280094235029713,-0.0059080104251768295,0.4653044117278587,0.40960422135745383,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,15,0.5820658342792282,0.4680256039989404,0.44372695802465584,0.7160115325254585,0.41379310344827586,0.2634730538922156,0.6592465753424658,0.48155737704918034,0.4375,0.6805514813728366,0.3400576368876081,0.1359675325997397,0.0027534964831060368,0.4421910329957647,0.3843120298457209,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,16,0.588422247446084,0.48105796401883605,0.4520902975398638,0.7160115325254585,0.43640897755610975,0.2823529411764706,0.654950707243892,0.48893360160965793,0.48699763593380613,0.686400937866354,0.33136094674556216,0.13085033045999303,-0.006314689758833339,0.4555284663573334,0.40293133142901455,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,17,0.5777525539160046,0.4647980011909287,0.43869025373321574,0.7160115325254585,0.40870616686819833,0.2641509433962264,0.6596283783783784,0.4822834645669291,0.4406779661016949,0.6704208654416123,0.327718223583461,0.13647834701311634,-0.0002393301959302876,0.43882455996123154,0.3802101001661846,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,18,0.5595913734392736,0.4518882839052671,0.41650296083684835,0.7160115325254585,0.39135654261704683,0.2389937106918239,0.635593220338983,0.45454545454545453,0.44761904761904764,0.6529271206690561,0.3421828908554572,0.1348988283003413,0.0009790533358766745,0.4159311262576291,0.36641894147725934,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,19,0.5593643586833145,0.45408905594881055,0.4169760260965285,0.7160115325254585,0.3909415971394517,0.2857142857142857,0.6346483704974271,0.4340770791075051,0.448512585812357,0.6630920464700626,0.3216374269005848,0.1369853424797358,-0.0011874729386005002,0.4176675301457488,0.3674372279843102,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,20,0.5555051078320091,0.4561936732498319,0.4120366363365123,0.7160115325254585,0.3718104495747266,0.3023255813953488,0.6181661644425313,0.44642857142857145,0.4604651162790698,0.6613047363717605,0.3328550932568149,0.1364564902553216,0.0015423281882243664,0.4111284030733276,0.3702618100725997,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,21,0.5491486946651533,0.459229088873274,0.4053328981762478,0.7160115325254585,0.3867141162514828,0.3508771929824561,0.6167023554603854,0.43222003929273084,0.4302600472813239,0.6453943407585792,0.3524355300859599,0.1344714834288466,-0.0006414674764818776,0.4057141132443337,0.3752130625701109,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,22,0.5461975028376844,0.45013710951900227,0.4013945148811378,0.7160115325254585,0.38948626045400236,0.3218390804597701,0.6134598792062123,0.43343653250773995,0.4091954022988506,0.6474992512728361,0.33604336043360433,0.13769880561512202,0.0029082263513496207,0.39964855699451846,0.3623308258627172,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,23,0.5284903518728717,0.4390202189851819,0.3786861184073867,0.7160115325254585,0.3632075471698113,0.327683615819209,0.5958173282116944,0.4259634888438134,0.42691415313225056,0.625,0.3085553997194951,0.13344680714030582,2.5702232888292695e-05,0.37867014884285183,0.35263087639947366,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,24,0.5309875141884223,0.4339875643726853,0.38054367298835173,0.7160115325254585,0.34416365824308065,0.28901734104046245,0.6035998325659272,0.4134419551934827,0.4361948955916473,0.629193109700816,0.32230215827338127,0.133790840508592,-0.0008214855160279108,0.3810521296989803,0.3465637837867622,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,25,0.5298524404086266,0.43357139154531765,0.37845984465229804,0.7160115325254585,0.36407185628742517,0.2905027932960894,0.6058798466126971,0.40752351097178685,0.4253393665158371,0.6244019138755981,0.31728045325779036,0.13645145940103723,0.0009401738961408434,0.37787493890972595,0.3440685939185262,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,26,0.5366628830874007,0.4336632817585543,0.3880637997918412,0.7160115325254585,0.35121951219512193,0.26519337016574585,0.6117747440273038,0.4193216855087359,0.4429530201342282,0.6400958945160323,0.3050847457627119,0.13593379914653292,0.0013896023231635007,0.3872122685365936,0.34456790731768466,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,27,0.5325766174801362,0.4389075854421537,0.3830329049356946,0.7160115325254585,0.3617021276595745,0.2874251497005988,0.5949421345906558,0.4211618257261411,0.449438202247191,0.6326836581709145,0.325,0.13197317779518233,-0.0041750056795792296,0.38559803662234093,0.3536001420639831,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,28,0.5171396140749148,0.4200236739110438,0.36184309679014565,0.7160115325254585,0.34499396863691195,0.24858757062146894,0.5805340223944875,0.38509316770186336,0.43555555555555553,0.6195587358378056,0.3258426966292135,0.13585026979666934,-0.0009343483382137082,0.3624388010369064,0.3288474140326465,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,29,0.5264472190692395,0.4291170110998378,0.3750860464168463,0.7160115325254585,0.3457382953181273,0.2777777777777778,0.5933592065545493,0.3917525773195876,0.4139433551198257,0.6299730780735866,0.35127478753541075,0.13795659453699735,0.004511311081404369,0.37225408933375137,0.3377560975673359,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,30,0.5137343927355278,0.41555653671209514,0.3574975512037672,0.7160115325254585,0.334916864608076,0.26285714285714284,0.5846020008699434,0.38333333333333336,0.4044943820224719,0.6159334126040428,0.32275862068965516,0.13355952584091854,-0.001902955868327747,0.35871788277199984,0.32546611023090427,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,31,0.5280363223609534,0.42816252069619,0.37769463852335,0.7160115325254585,0.367816091954023,0.26136363636363635,0.5959465286761535,0.41624365482233505,0.40189125295508277,0.629017723039952,0.3248587570621469,0.13647830841340336,0.002785217462816203,0.37595654178597615,0.33778446462283873,,,,,,,,,,,,,,,,,,,,,,,,
go_emotions,0,0.1889620713150125,0.15905648759412985,0.1479023256271612,0.8517989576111261,0.23553719008264462,0.046511627906976744,,0.23348017621145375,0.25225225225225223,0.19769673704414586,0.18013856812933027,0.02957050707953106,-0.0012333370515056406,0.14895195471402387,0.13343162121435104,0.1994750656167979,0.1276595744680851,0.05970149253731343,0.09523809523809523,0.306368330464716,0.07655502392344497,0.16877637130801687,0.10062893081761007,0.13691931540342298,0.32,0.14516129032258066,0.11072664359861592,0.22839506172839505,0.2763337893296854,0.12359550561797752,0.16379310344827586,0.09352517985611511,0.012738853503184714,0.23529411764705882,0.022988505747126436,0.11149825783972125,0.1925925925925926,,
go_emotions,1,0.18124006359300476,0.1539288198372169,0.1342511691193358,0.8517989576111261,0.2072936660268714,0.06557377049180328,,0.2318271119842829,0.23655913978494625,0.1993006993006993,0.12009237875288684,0.03363924422512402,-0.0012258710300142434,0.1353111661107774,0.12447688391033505,0.20580474934036938,0.11290322580645161,0.05555555555555555,0.21052631578947367,0.3122923588039867,0.10695187165775401,0.17307692307692307,0.05042016806722689,0.13488372093023257,0.33962264150943394,0.1276595744680851,0.05536332179930796,0.2303370786516854,0.2546419098143236,0.13506493506493505,0.15023474178403756,0.11920529801324503,0.08196721311475409,0.19184652278177458,0.0,0.0842911877394636,0.11671087533156499,,
